time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-24 02:27:24,120.918,120.649,121.149,120.742,120.474,120.973,241.868,241.494,242.218,0.014,0.019,0.017,0.014,0.02
2022-08-24 02:32:25,120.933,120.697,121.132,120.759,120.524,120.957,241.921,241.555,242.207,0.014,0.02,0.016,0.014,0.019
2022-08-24 02:37:26,120.815,120.561,121.045,120.641,120.386,120.871,241.659,241.27,241.949,0.015,0.018,0.016,0.014,0.021
2022-08-24 02:42:25,120.787,120.535,121.198,120.613,120.362,121.024,241.606,240.882,242.301,0.016,0.02,0.015,0.014,0.019
2022-08-24 02:47:22,121.156,120.915,121.353,120.983,120.743,121.181,242.375,241.85,242.687,0.015,0.019,0.016,0.014,0.019
2022-08-24 02:52:24,121.066,120.82,121.313,120.893,120.648,121.14,242.179,241.676,242.536,0.015,0.019,0.016,0.014,0.021
2022-08-24 02:57:25,121.094,120.833,121.305,120.921,120.66,121.131,242.242,241.885,242.529,0.015,0.019,0.016,0.014,0.019
2022-08-24 03:02:26,121.246,121.029,121.477,121.073,120.855,121.303,242.539,242.192,243.013,0.014,0.017,0.018,0.015,0.02
2022-08-24 03:07:23,121.335,121.105,121.443,121.162,120.934,121.269,242.725,242.356,242.899,0.015,0.017,0.017,0.014,0.022
2022-08-24 03:12:24,121.202,120.888,121.429,121.029,120.717,121.256,242.447,241.953,242.839,0.015,0.018,0.017,0.015,0.019
2022-08-24 03:17:25,121.269,121.037,121.431,121.095,120.864,121.258,242.564,242.192,242.856,0.015,0.018,0.015,0.015,0.02
2022-08-24 03:22:26,121.278,121.089,121.43,121.106,120.916,121.257,242.625,242.321,242.876,0.014,0.02,0.016,0.014,0.019
2022-08-24 03:27:23,121.142,120.957,121.323,120.969,120.784,121.15,242.326,241.839,242.586,0.015,0.018,0.017,0.014,0.02
2022-08-24 03:32:24,121.226,120.972,121.397,121.052,120.801,121.224,242.518,241.997,242.848,0.016,0.019,0.016,0.014,0.02
2022-08-24 03:37:25,121.325,121.165,121.476,121.151,120.991,121.304,242.689,242.422,242.948,0.015,0.019,0.018,0.014,0.022
2022-08-24 03:42:26,121.302,121.079,121.453,121.129,120.905,121.281,242.603,242.288,242.88,0.014,0.018,0.016,0.014,0.02
2022-08-24 03:47:23,121.189,120.971,121.352,121.016,120.797,121.178,242.5,242.133,242.731,0.015,0.021,0.016,0.014,0.021
2022-08-24 03:52:24,121.158,120.95,121.336,120.984,120.776,121.163,242.377,242.127,242.61,0.015,0.017,0.015,0.014,0.02
2022-08-24 03:57:25,121.129,120.91,121.347,120.956,120.738,121.174,242.329,241.994,242.589,0.014,0.017,0.017,0.014,0.02
2022-08-24 04:02:26,121.487,121.084,122.017,121.314,120.912,121.842,243.063,242.245,244.084,0.015,0.018,0.016,0.014,0.02
2022-08-24 04:07:23,121.952,121.744,122.127,121.778,121.572,121.953,243.992,243.665,244.252,0.015,0.02,0.016,0.015,0.019
2022-08-24 04:12:24,121.96,121.741,122.195,121.786,121.567,122.021,243.987,243.622,244.402,0.015,0.02,0.017,0.015,0.019
2022-08-24 04:17:25,121.925,121.657,122.161,121.751,121.485,121.986,243.946,243.569,244.29,0.015,0.019,0.016,0.015,0.02
2022-08-24 04:22:26,122.097,121.901,122.233,121.922,121.727,122.058,244.294,244.001,244.604,0.016,0.019,0.016,0.015,0.02
2022-08-24 04:27:27,122.091,121.894,122.317,121.917,121.722,122.143,244.313,243.969,244.672,0.018,0.019,0.017,0.015,0.021
2022-08-24 04:32:24,121.758,120.778,122.432,121.584,120.607,122.257,243.59,241.674,244.9,0.015,0.019,0.016,0.014,0.02
2022-08-24 04:37:25,120.845,120.688,120.992,120.673,120.516,120.822,241.719,241.374,241.955,0.015,0.018,0.016,0.015,0.019
2022-08-24 04:42:26,120.821,120.635,120.937,120.649,120.462,120.765,241.652,241.421,241.817,0.016,0.019,0.016,0.014,0.02
2022-08-24 04:47:27,120.991,120.678,121.223,120.818,120.506,121.051,242.024,241.462,242.392,0.015,0.018,0.016,0.015,0.019
2022-08-24 04:52:24,121.042,120.87,121.248,120.869,120.696,121.074,242.137,241.932,242.409,0.014,0.018,0.016,0.015,0.02
2022-08-24 04:57:25,121.119,120.846,121.31,120.946,120.675,121.136,242.288,241.847,242.573,0.015,0.018,0.016,0.015,0.02
2022-08-24 05:02:26,120.951,120.74,121.1,120.779,120.569,120.926,241.938,241.663,242.133,0.015,0.019,0.016,0.015,0.019
2022-08-24 05:07:27,120.975,120.791,121.193,120.802,120.62,121.019,242.055,241.742,242.383,0.016,0.019,0.019,0.015,0.023
2022-08-24 05:12:24,121.17,120.994,121.484,120.997,120.82,121.313,242.394,242.024,242.898,0.015,0.019,0.016,0.015,0.023
2022-08-24 05:17:25,121.133,120.991,121.341,120.96,120.818,121.17,242.345,242.03,242.698,0.016,0.02,0.017,0.015,0.02
2022-08-24 05:22:26,121.213,121.046,121.33,121.04,120.875,121.157,242.473,242.174,242.646,0.015,0.02,0.016,0.015,0.019
2022-08-24 05:27:27,121.298,121.079,121.466,121.126,120.906,121.294,242.678,242.182,243.018,0.015,0.018,0.016,0.015,0.02
2022-08-24 05:32:24,121.488,121.284,121.671,121.316,121.112,121.498,243.053,242.699,243.407,0.015,0.02,0.016,0.015,0.021
2022-08-24 05:37:25,121.658,121.532,121.779,121.485,121.357,121.606,243.401,243.164,243.642,0.015,0.018,0.017,0.015,0.019
2022-08-24 05:42:26,121.656,121.54,121.798,121.484,121.367,121.624,243.397,243.152,243.675,0.016,0.018,0.016,0.015,0.018
2022-08-24 05:47:27,121.687,121.494,121.85,121.514,121.32,121.677,243.462,243.074,243.759,0.016,0.02,0.017,0.015,0.02
2022-08-24 05:52:24,121.646,121.505,121.773,121.472,121.331,121.6,243.363,243.1,243.659,0.016,0.021,0.017,0.015,0.02
2022-08-24 05:57:25,121.747,121.546,121.953,121.573,121.372,121.778,243.594,243.149,243.952,0.015,0.018,0.016,0.015,0.02
2022-08-24 06:02:25,121.821,121.53,122,121.646,121.357,121.826,243.726,243.174,244.059,0.015,0.02,0.017,0.015,0.019
2022-08-24 06:07:26,121.812,121.487,121.988,121.637,121.313,121.812,243.695,243.166,244.022,0.015,0.018,0.016,0.014,0.021
2022-08-24 06:12:27,121.633,121.466,121.819,121.458,121.292,121.644,243.405,243.102,243.706,0.015,0.018,0.015,0.015,0.019
2022-08-24 06:17:24,121.822,121.595,121.979,121.646,121.42,121.802,243.784,243.379,243.967,0.015,0.019,0.017,0.014,0.019
2022-08-24 06:22:25,121.907,121.779,122.06,121.731,121.604,121.883,243.919,243.752,244.154,0.014,0.019,0.016,0.014,0.02
2022-08-24 06:27:26,121.987,121.835,122.182,121.811,121.66,122.006,244.098,243.807,244.545,0.015,0.018,0.016,0.015,0.02
2022-08-24 06:32:27,121.707,121.338,122.159,121.531,121.162,121.983,243.471,242.772,244.401,0.015,0.018,0.016,0.015,0.019
2022-08-24 06:37:24,121.432,121.262,121.605,121.258,121.087,121.43,242.925,242.579,243.207,0.017,0.02,0.017,0.015,0.02
2022-08-24 06:42:25,121.409,121.252,121.543,121.233,121.078,121.367,242.893,242.61,243.123,0.014,0.019,0.016,0.015,0.019
2022-08-24 06:47:26,121.459,121.298,121.597,121.285,121.124,121.421,242.99,242.657,243.217,0.016,0.019,0.015,0.015,0.021
2022-08-24 06:52:27,121.584,121.44,121.789,121.41,121.265,121.614,243.254,242.953,243.596,0.015,0.02,0.017,0.014,0.022
2022-08-24 06:57:24,121.588,121.361,121.766,121.413,121.185,121.592,243.252,242.824,243.622,0.016,0.02,0.015,0.015,0.021
2022-08-24 07:02:25,121.662,121.507,121.778,121.486,121.331,121.603,243.396,243.175,243.62,0.016,0.02,0.018,0.015,0.02
2022-08-24 07:07:26,121.707,121.516,121.866,121.532,121.34,121.691,243.468,243.218,243.76,0.015,0.02,0.016,0.015,0.018
2022-08-24 07:12:27,121.772,121.575,121.923,121.597,121.399,121.746,243.642,243.316,243.864,0.014,0.018,0.017,0.015,0.021
2022-08-24 07:17:24,121.828,121.719,122.003,121.652,121.543,121.827,243.753,243.48,244.083,0.015,0.018,0.019,0.015,0.022
2022-08-24 07:22:25,121.883,121.725,122.018,121.706,121.549,121.843,243.85,243.528,244.119,0.015,0.019,0.015,0.015,0.02
2022-08-24 07:27:26,121.747,121.567,121.921,121.571,121.391,121.744,243.563,243.212,243.965,0.015,0.018,0.016,0.015,0.019
2022-08-24 07:32:27,121.681,121.541,121.836,121.503,121.366,121.661,243.443,243.193,243.744,0.015,0.02,0.016,0.014,0.02
2022-08-24 07:37:24,121.71,121.598,121.843,121.534,121.421,121.667,243.514,243.338,243.751,0.016,0.019,0.016,0.015,0.019
2022-08-24 07:42:25,121.483,120.902,121.996,121.306,120.727,121.819,243.024,241.87,244.055,0.014,0.018,0.015,0.015,0.021
2022-08-24 07:47:26,121.045,120.839,121.187,120.869,120.664,121.009,242.134,241.787,242.389,0.015,0.02,0.016,0.015,0.019
2022-08-24 07:52:27,121.1,120.936,121.291,120.926,120.76,121.116,242.27,241.993,242.671,0.015,0.023,0.018,0.014,0.02
2022-08-24 07:57:24,121.192,120.998,121.356,121.016,120.823,121.181,242.414,242.139,242.689,0.015,0.019,0.017,0.015,0.019
2022-08-24 08:02:25,121.039,120.762,121.295,120.863,120.586,121.119,242.107,241.694,242.558,0.015,0.02,0.017,0.015,0.019
2022-08-24 08:07:26,121.011,120.818,121.16,120.837,120.645,120.986,242.066,241.796,242.322,0.016,0.019,0.017,0.015,0.019
2022-08-24 08:12:27,121.043,120.835,121.171,120.868,120.66,120.994,242.109,241.757,242.374,0.014,0.022,0.016,0.015,0.02
2022-08-24 08:17:24,120.961,120.682,121.249,120.786,120.509,121.073,241.976,241.525,242.475,0.017,0.019,0.017,0.015,0.02
2022-08-24 08:22:25,120.86,120.751,120.983,120.684,120.575,120.808,241.724,241.37,241.94,0.015,0.019,0.017,0.015,0.02
2022-08-24 08:27:26,120.956,120.781,121.124,120.78,120.607,120.948,241.993,241.794,242.205,0.016,0.021,0.016,0.015,0.019
2022-08-24 08:32:27,121.05,120.842,121.236,120.876,120.667,121.062,242.087,241.755,242.43,0.017,0.02,0.017,0.015,0.02
2022-08-24 08:37:24,121.143,120.955,121.323,120.968,120.781,121.15,242.359,241.917,242.662,0.017,0.02,0.018,0.015,0.02
2022-08-24 08:42:25,121.219,121.051,121.35,121.044,120.877,121.174,242.5,242.194,242.69,0.016,0.018,0.018,0.015,0.019
2022-08-24 08:47:26,121.231,121.105,121.349,121.055,120.931,121.174,242.565,242.379,242.765,0.016,0.019,0.016,0.015,0.02
2022-08-24 08:52:27,121.397,121.156,121.615,121.222,120.98,121.439,242.89,242.489,243.299,0.016,0.021,0.017,0.015,0.019
2022-08-24 08:57:24,121.558,121.427,121.743,121.383,121.251,121.567,243.219,242.985,243.413,0.015,0.019,0.017,0.015,0.019
2022-08-24 09:02:25,121.611,121.42,121.849,121.435,121.245,121.673,243.299,243.024,243.693,0.016,0.019,0.016,0.015,0.019
2022-08-24 09:07:26,121.62,121.071,121.999,121.444,120.895,121.824,243.314,242.267,243.925,0.015,0.019,0.016,0.015,0.019
2022-08-24 09:12:27,121.537,121.323,121.78,121.361,121.149,121.605,243.179,242.717,243.562,0.015,0.02,0.016,0.015,0.021
2022-08-24 09:17:24,121.607,121.437,121.754,121.431,121.261,121.579,243.295,242.959,243.488,0.016,0.018,0.017,0.015,0.019
2022-08-24 09:22:25,121.584,121.396,121.759,121.409,121.223,121.584,243.288,243.029,243.507,0.015,0.019,0.016,0.015,0.019
2022-08-24 09:27:26,121.675,121.55,121.798,121.5,121.376,121.624,243.44,243.201,243.62,0.018,0.02,0.018,0.015,0.019
2022-08-24 09:32:25,121.67,121.49,121.798,121.495,121.315,121.622,243.394,243.156,243.57,0.014,0.018,0.016,0.015,0.019
2022-08-24 09:37:27,121.623,121.488,121.766,121.448,121.312,121.589,243.339,243.128,243.508,0.015,0.019,0.016,0.014,0.02
2022-08-24 09:42:24,121.607,121.498,121.716,121.432,121.322,121.541,243.301,243.13,243.474,0.017,0.02,0.016,0.015,0.022
2022-08-24 09:47:25,121.749,121.586,121.896,121.573,121.41,121.722,243.565,243.328,243.834,0.017,0.019,0.017,0.015,0.021
2022-08-24 09:52:26,121.703,121.474,121.88,121.528,121.302,121.705,243.488,243.095,243.763,0.015,0.018,0.017,0.015,0.02
2022-08-24 09:57:27,121.803,121.525,122.103,121.628,121.351,121.926,243.706,243.044,244.157,0.016,0.019,0.017,0.015,0.022
2022-08-24 10:02:24,121.918,121.766,122.11,121.741,121.59,121.933,243.961,243.659,244.249,0.016,0.02,0.017,0.015,0.02
2022-08-24 10:07:25,121.537,121.255,121.876,121.361,121.08,121.701,243.145,242.728,243.972,0.015,0.019,0.018,0.015,0.022
2022-08-24 10:12:26,121.61,121.393,121.768,121.434,121.219,121.593,243.334,242.993,243.573,0.015,0.02,0.017,0.015,0.02
2022-08-24 10:17:27,121.696,121.563,121.845,121.521,121.388,121.67,243.483,243.262,243.68,0.015,0.019,0.018,0.015,0.022
2022-08-24 10:22:24,121.554,121.343,121.854,121.379,121.168,121.678,243.178,242.782,243.67,0.016,0.017,0.017,0.015,0.02
2022-08-24 10:27:25,121.57,121.423,121.708,121.396,121.248,121.532,243.196,242.967,243.452,0.015,0.019,0.016,0.015,0.02
2022-08-24 10:32:26,121.663,121.522,121.796,121.488,121.348,121.622,243.42,243.199,243.627,0.015,0.018,0.017,0.015,0.02
2022-08-24 10:37:27,121.658,121.45,121.836,121.483,121.275,121.661,243.434,243.142,243.705,0.016,0.019,0.015,0.015,0.021
2022-08-24 10:42:24,121.744,121.525,121.882,121.569,121.35,121.706,243.572,243.089,243.824,0.016,0.019,0.017,0.015,0.019
2022-08-24 10:47:25,121.792,121.579,121.938,121.617,121.405,121.763,243.637,243.089,243.904,0.015,0.02,0.017,0.015,0.02
2022-08-24 10:52:26,121.832,121.724,121.986,121.656,121.547,121.809,243.751,243.581,243.952,0.015,0.019,0.016,0.015,0.02
2022-08-24 10:57:27,121.965,121.784,122.176,121.79,121.609,122,244.028,243.572,244.42,0.016,0.02,0.016,0.015,0.022
2022-08-24 11:02:24,122.003,121.792,122.151,121.828,121.618,121.975,244.121,243.835,244.355,0.015,0.021,0.017,0.015,0.02
2022-08-24 11:07:25,122.024,121.822,122.193,121.848,121.648,122.016,244.137,243.786,244.409,0.016,0.019,0.016,0.015,0.02
2022-08-24 11:12:26,122.011,121.899,122.156,121.836,121.723,121.98,244.162,243.981,244.331,0.017,0.02,0.017,0.015,0.019
2022-08-24 11:17:27,122.037,121.91,122.167,121.862,121.734,121.992,244.174,243.899,244.318,0.015,0.019,0.018,0.015,0.021
2022-08-24 11:22:24,122.115,121.917,122.315,121.939,121.741,122.139,244.366,244.021,244.666,0.017,0.019,0.017,0.015,0.02
2022-08-24 11:27:25,122.222,122.035,122.343,122.047,121.86,122.167,244.584,244.279,244.824,0.015,0.018,0.017,0.015,0.021
2022-08-24 11:32:26,122.204,122.052,122.344,122.028,121.878,122.167,244.523,244.197,244.792,0.016,0.019,0.018,0.015,0.02
2022-08-24 11:37:27,122.299,122.174,122.397,122.123,121.998,122.221,244.706,244.459,244.881,0.015,0.021,0.017,0.015,0.021
2022-08-24 11:42:24,122.292,122.164,122.447,122.115,121.988,122.272,244.705,244.479,245.032,0.018,0.02,0.017,0.015,0.019
2022-08-24 11:47:25,122.38,122.253,122.528,122.204,122.077,122.353,244.837,244.633,245.098,0.015,0.021,0.016,0.015,0.02
2022-08-24 11:52:26,122.441,122.241,122.606,122.265,122.066,122.431,245.007,244.725,245.295,0.016,0.02,0.016,0.015,0.019
2022-08-24 11:57:27,121.607,121.386,122.517,121.431,121.211,122.342,243.286,242.892,245.159,0.016,0.02,0.016,0.016,0.021
2022-08-24 12:02:24,121.416,121.243,121.589,121.242,121.069,121.415,242.88,242.604,243.132,0.016,0.02,0.018,0.016,0.022
2022-08-24 12:07:25,121.482,121.353,121.604,121.307,121.179,121.428,243.025,242.874,243.24,0.017,0.019,0.017,0.015,0.021
2022-08-24 12:12:26,121.446,121.253,121.621,121.271,121.078,121.445,242.996,242.64,243.204,0.017,0.019,0.019,0.015,0.021
2022-08-24 12:17:27,121.495,121.36,121.627,121.32,121.186,121.453,243.049,242.894,243.214,0.015,0.019,0.018,0.015,0.022
2022-08-24 12:22:24,121.428,121.249,121.593,121.254,121.076,121.418,242.912,242.766,243.119,0.017,0.021,0.017,0.015,0.02
2022-08-24 12:27:25,121.461,121.295,121.662,121.286,121.121,121.488,243,242.676,243.284,0.015,0.02,0.018,0.015,0.023
2022-08-24 12:32:26,121.473,121.342,121.654,121.299,121.168,121.48,243.013,242.811,243.196,0.015,0.019,0.019,0.016,0.022
2022-08-24 12:37:27,121.495,121.275,121.654,121.32,121.101,121.479,243.07,242.752,243.368,0.016,0.022,0.016,0.015,0.02
2022-08-24 12:42:24,121.451,121.27,121.634,121.275,121.096,121.459,242.958,242.795,243.258,0.017,0.018,0.018,0.015,0.02
2022-08-24 12:47:25,121.451,121.286,121.613,121.276,121.112,121.438,242.973,242.686,243.245,0.016,0.018,0.016,0.015,0.02
2022-08-24 12:52:26,121.436,121.31,121.558,121.262,121.134,121.382,242.942,242.804,243.102,0.017,0.019,0.017,0.015,0.022
2022-08-24 12:57:27,121.547,121.407,121.678,121.373,121.233,121.503,243.149,242.996,243.381,0.017,0.019,0.016,0.015,0.019
2022-08-24 13:02:28,121.689,121.534,121.833,121.514,121.359,121.658,243.442,243.233,243.64,0.014,0.02,0.016,0.015,0.021
2022-08-24 13:07:25,121.6,121.438,121.758,121.425,121.263,121.583,243.285,243.057,243.481,0.017,0.019,0.016,0.015,0.02
2022-08-24 13:12:26,121.487,121.151,121.7,121.313,120.976,121.526,243.067,242.489,243.394,0.015,0.019,0.018,0.015,0.02
2022-08-24 13:17:27,121.285,121.055,121.463,121.111,120.881,121.288,242.6,242.249,242.908,0.017,0.021,0.017,0.016,0.021
2022-08-24 13:22:28,121.313,121.173,121.505,121.139,120.998,121.33,242.713,242.48,243,0.016,0.018,0.016,0.015,0.021
2022-08-24 13:27:25,121.382,121.223,121.515,121.207,121.048,121.339,242.829,242.533,243.013,0.017,0.018,0.017,0.015,0.021
2022-08-24 13:32:26,121.405,121.158,121.548,121.232,120.984,121.374,242.895,242.462,243.13,0.015,0.021,0.018,0.015,0.021
2022-08-24 13:37:25,121.358,121.05,121.481,121.184,120.876,121.307,242.772,242.235,242.945,0.016,0.019,0.017,0.015,0.02
2022-08-24 13:42:27,121.364,121.16,121.502,121.188,120.985,121.327,242.811,242.432,243.027,0.016,0.019,0.018,0.016,0.021
2022-08-24 13:47:24,121.408,121.279,121.518,121.234,121.105,121.344,242.895,242.691,243.059,0.015,0.021,0.019,0.015,0.022
2022-08-24 13:52:25,121.408,121.243,121.536,121.233,121.069,121.361,242.873,242.633,243.107,0.016,0.019,0.017,0.016,0.019
2022-08-24 13:57:26,121.373,121.249,121.54,121.199,121.074,121.366,242.84,242.661,243.047,0.015,0.02,0.016,0.015,0.02
2022-08-24 14:02:27,121.382,121.238,121.548,121.207,121.064,121.374,242.846,242.637,243.043,0.015,0.019,0.018,0.015,0.02
2022-08-24 14:07:24,121.016,120.396,121.427,120.846,120.23,121.251,242.073,241.019,242.834,6.121,18.311,6.129,0.016,18.325
2022-08-24 14:12:25,120.676,120.447,120.882,120.508,120.279,120.713,241.393,241.06,241.665,18.114,18.155,18.128,18.111,18.169
2022-08-24 14:17:26,120.637,120.461,120.809,120.466,120.288,120.64,241.307,241.062,241.57,18.119,18.141,18.133,18.096,18.155
2022-08-24 14:22:27,120.773,120.396,121.211,120.589,120.219,121.026,241.603,241.013,242.413,10.198,18.117,10.209,0.015,18.131
2022-08-24 14:27:24,121.148,121.021,121.261,120.962,120.835,121.074,242.314,242.168,242.453,0.016,0.02,0.018,0.016,0.024
2022-08-24 14:32:25,121.119,120.983,121.244,120.933,120.799,121.058,242.256,242.07,242.428,0.015,0.018,0.017,0.016,0.02
2022-08-24 14:37:26,121.194,120.968,121.453,121.01,120.783,121.267,242.453,242.178,242.816,0.019,0.02,0.017,0.016,0.019
2022-08-24 14:42:27,121.229,120.994,121.424,121.044,120.811,121.24,242.49,242.214,242.74,0.016,0.02,0.017,0.016,0.02
2022-08-24 14:47:24,121.194,120.993,121.519,121.011,120.811,121.335,242.432,241.969,242.955,0.015,0.019,0.017,0.016,0.02
2022-08-24 14:52:25,121.419,121.251,121.592,121.237,121.067,121.41,242.868,242.663,243.133,0.015,0.019,0.018,0.015,0.02
2022-08-24 14:57:26,121.377,121.197,121.516,121.195,121.014,121.335,242.818,242.521,243.069,0.016,0.019,0.019,0.015,0.021
2022-08-24 15:02:27,121.236,120.922,121.534,121.055,120.743,121.351,242.52,242.039,243.104,0.015,0.019,0.016,0.015,0.02
2022-08-24 15:07:24,120.782,120.482,121.037,120.603,120.304,120.857,241.555,240.927,242.01,0.015,0.02,0.016,0.014,0.02
2022-08-24 15:12:25,120.451,120.333,120.591,120.273,120.155,120.412,240.943,240.73,241.229,0.015,0.018,0.017,0.014,0.02
2022-08-24 15:17:26,120.43,120.243,120.592,120.253,120.066,120.415,240.867,240.679,241.064,0.014,0.018,0.015,0.014,0.019
2022-08-24 15:22:27,120.471,120.224,120.623,120.294,120.048,120.445,240.949,240.671,241.133,0.016,0.019,0.015,0.014,0.019
2022-08-24 15:27:24,120.304,120.079,120.568,120.127,119.902,120.391,240.624,240.307,241.043,0.017,0.02,0.016,0.014,0.02
2022-08-24 15:32:25,120.443,120.29,120.585,120.267,120.113,120.407,240.903,240.607,241.146,0.015,0.018,0.016,0.015,0.021
2022-08-24 15:37:26,120.452,120.223,120.677,120.275,120.048,120.5,240.925,240.549,241.195,0.016,0.019,0.017,0.014,0.019
2022-08-24 15:42:27,120.467,120.25,120.695,120.289,120.076,120.519,240.939,240.563,241.335,0.014,0.019,0.016,0.014,0.019
2022-08-24 15:47:24,120.585,120.396,120.727,120.409,120.221,120.549,241.213,240.868,241.4,0.014,0.02,0.017,0.015,0.021
2022-08-24 15:52:25,120.581,120.376,120.806,120.405,120.2,120.629,241.206,240.805,241.562,0.015,0.018,0.015,0.015,0.02
2022-08-24 15:57:26,120.566,120.168,120.741,120.391,119.994,120.564,241.167,240.274,241.47,0.015,0.018,0.018,0.015,0.02
2022-08-24 16:02:27,120.419,120.236,120.584,120.244,120.061,120.411,240.853,240.456,241.16,0.014,0.019,0.017,0.014,0.021
2022-08-24 16:07:24,120.532,120.352,120.745,120.358,120.18,120.57,241.065,240.773,241.582,0.014,0.018,0.017,0.014,0.019
2022-08-24 16:12:25,120.39,120.246,120.565,120.217,120.072,120.391,240.803,240.613,241.005,0.015,0.019,0.017,0.014,0.019
2022-08-24 16:17:26,120.519,120.246,120.702,120.345,120.072,120.528,241.057,240.529,241.346,0.016,0.02,0.017,0.014,0.018
2022-08-24 16:22:27,120.504,120.308,120.638,120.331,120.134,120.463,241.047,240.806,241.271,0.015,0.02,0.016,0.014,0.018
2022-08-24 16:27:24,120.56,120.415,120.736,120.386,120.241,120.562,241.161,240.955,241.46,0.017,0.018,0.017,0.014,0.022
