time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-25 03:56:03,120.577,120.422,120.719,120.537,120.381,120.679,241.319,241.119,241.673,0.033,0.035,0.032,0.032,0.035
2022-08-25 04:01:04,120.705,120.482,121.198,120.663,120.443,121.156,241.592,241.075,242.535,0.032,0.034,0.034,0.031,0.034
2022-08-25 04:06:05,121.376,121.072,121.619,121.334,121.031,121.577,242.949,242.348,243.367,0.033,0.035,0.033,0.032,0.036
2022-08-25 04:11:06,121.416,121.261,121.566,121.374,121.22,121.524,242.997,242.77,243.192,0.033,0.035,0.032,0.032,0.035
2022-08-25 04:16:03,121.444,121.159,121.644,121.402,121.117,121.6,243.104,242.487,243.374,0.033,0.035,0.033,0.032,0.035
2022-08-25 04:21:04,121.504,121.211,121.675,121.462,121.169,121.635,243.204,242.828,243.441,0.033,0.034,0.033,0.032,0.035
2022-08-25 04:26:05,121.539,121.299,121.688,121.498,121.257,121.646,243.287,242.963,243.511,0.032,0.034,0.033,0.032,0.034
2022-08-25 04:31:02,121.634,121.449,121.808,121.592,121.407,121.767,243.532,243.249,243.784,0.033,0.035,0.032,0.032,0.036
2022-08-25 04:36:03,121.75,121.603,121.915,121.708,121.561,121.873,243.729,243.388,243.978,0.033,0.035,0.033,0.032,0.035
2022-08-25 04:41:04,121.603,121.312,121.787,121.561,121.269,121.746,243.404,242.866,243.693,0.033,0.034,0.033,0.032,0.035
2022-08-25 04:46:05,121.666,121.524,121.894,121.624,121.484,121.853,243.552,243.312,243.985,0.034,0.036,0.034,0.032,0.036
2022-08-25 04:51:02,121.743,121.626,122.001,121.701,121.583,121.961,243.722,243.473,244.212,0.033,0.035,0.032,0.032,0.035
2022-08-25 04:56:03,121.908,121.738,122.062,121.867,121.697,122.02,244.058,243.813,244.272,0.033,0.035,0.034,0.032,0.036
2022-08-25 05:01:04,121.929,121.686,122.164,121.888,121.644,122.122,244.093,243.757,244.398,0.032,0.035,0.034,0.032,0.035
2022-08-25 05:06:05,121.873,121.158,122.248,121.831,121.118,122.208,243.984,242.494,244.749,0.032,0.035,0.033,0.032,0.035
2022-08-25 05:11:06,121.314,121.117,121.59,121.273,121.076,121.548,242.861,242.576,243.199,0.033,0.035,0.033,0.032,0.035
2022-08-25 05:16:03,121.444,121.229,121.599,121.403,121.188,121.559,243.086,242.753,243.334,0.033,0.035,0.033,0.032,0.035
2022-08-25 05:21:04,121.601,121.443,121.781,121.559,121.402,121.739,243.414,243.099,243.718,0.032,0.034,0.033,0.032,0.035
2022-08-25 05:26:05,121.615,121.46,121.753,121.574,121.419,121.711,243.47,243.26,243.685,0.034,0.035,0.033,0.032,0.035
2022-08-25 05:31:06,121.758,121.529,121.964,121.716,121.488,121.922,243.721,243.397,244.238,0.033,0.035,0.032,0.032,0.034
2022-08-25 05:36:03,121.937,121.812,122.072,121.895,121.77,122.03,244.173,243.872,244.407,0.034,0.035,0.033,0.032,0.035
2022-08-25 05:41:04,121.999,121.805,122.232,121.957,121.763,122.191,244.257,243.942,244.683,0.032,0.035,0.033,0.032,0.035
2022-08-25 05:46:05,121.708,120.621,122.328,121.666,120.58,122.288,243.632,241.462,244.877,0.033,0.034,0.033,0.032,0.036
2022-08-25 05:51:06,120.805,120.668,120.961,120.763,120.628,120.92,241.792,241.528,242.061,0.032,0.035,0.032,0.032,0.036
2022-08-25 05:56:03,120.879,120.717,120.998,120.837,120.675,120.956,241.929,241.67,242.186,0.032,0.034,0.033,0.032,0.037
2022-08-25 06:01:04,120.823,120.524,121.021,120.781,120.482,120.978,241.829,241.325,242.125,0.032,0.035,0.033,0.032,0.035
2022-08-25 06:06:05,120.712,120.352,120.865,120.669,120.311,120.824,241.582,241.066,241.78,0.033,0.035,0.033,0.032,0.035
2022-08-25 06:11:06,120.639,120.424,120.94,120.597,120.385,120.898,241.439,240.979,241.922,0.033,0.035,0.033,0.032,0.034
2022-08-25 06:16:03,120.748,120.59,120.874,120.707,120.549,120.832,241.656,241.441,241.865,0.032,0.034,0.033,0.032,0.035
2022-08-25 06:21:04,120.588,120.442,120.744,120.546,120.401,120.702,241.337,240.981,241.612,0.033,0.034,0.033,0.032,0.035
2022-08-25 06:26:05,120.578,120.417,120.765,120.536,120.376,120.723,241.321,241.073,241.597,0.033,0.036,0.032,0.032,0.034
2022-08-25 06:31:06,120.634,120.453,120.922,120.593,120.413,120.88,241.436,241.145,241.987,0.032,0.035,0.033,0.032,0.035
2022-08-25 06:36:03,120.639,120.513,120.753,120.598,120.472,120.711,241.436,241.162,241.685,0.033,0.034,0.033,0.032,0.034
2022-08-25 06:41:04,120.667,120.487,120.869,120.625,120.446,120.828,241.537,241.294,241.794,0.034,0.034,0.033,0.032,0.035
2022-08-25 06:46:05,120.767,120.654,120.94,120.726,120.612,120.898,241.691,241.409,241.991,0.033,0.035,0.033,0.032,0.035
2022-08-25 06:51:06,120.692,120.468,120.936,120.651,120.427,120.893,241.591,241.228,242.022,0.033,0.034,0.034,0.032,0.034
2022-08-25 06:56:03,120.849,120.648,121.087,120.807,120.606,121.045,241.873,241.612,242.298,0.034,0.035,0.033,0.032,0.034
2022-08-25 07:01:04,121.089,120.927,121.259,121.046,120.885,121.217,242.354,242.005,242.626,0.033,0.035,0.033,0.032,0.035
2022-08-25 07:06:05,120.938,120.587,121.228,120.896,120.546,121.187,242.07,241.459,242.577,0.032,0.035,0.033,0.032,0.034
2022-08-25 07:11:06,120.884,120.718,121.13,120.842,120.676,121.089,241.989,241.689,242.269,0.033,0.035,0.033,0.032,0.035
2022-08-25 07:16:03,120.947,120.773,121.121,120.905,120.731,121.078,242.097,241.771,242.442,0.033,0.034,0.034,0.032,0.037
2022-08-25 07:21:03,121.109,120.921,121.278,121.067,120.879,121.237,242.439,242.157,242.693,0.032,0.035,0.033,0.032,0.035
2022-08-25 07:26:05,121.032,120.764,121.277,120.99,120.721,121.235,242.24,241.642,242.714,0.033,0.034,0.033,0.032,0.035
2022-08-25 07:31:05,120.841,120.692,120.982,120.799,120.65,120.94,241.857,241.543,242.12,0.032,0.035,0.033,0.032,0.035
2022-08-25 07:36:02,120.871,120.753,121.057,120.829,120.71,121.014,241.911,241.716,242.191,0.033,0.036,0.033,0.032,0.034
2022-08-25 07:41:03,120.976,119.956,121.576,120.935,119.914,121.533,242.146,239.999,243.334,0.033,0.034,0.033,0.032,0.035
2022-08-25 07:46:04,121.036,120.882,121.167,120.994,120.84,121.126,242.249,242.006,242.456,0.034,0.035,0.033,0.032,0.035
2022-08-25 07:51:05,120.99,120.848,121.127,120.948,120.807,121.083,242.158,241.789,242.333,0.032,0.034,0.033,0.032,0.035
2022-08-25 07:56:02,120.951,120.708,121.187,120.909,120.666,121.145,242.111,241.765,242.445,0.032,0.035,0.034,0.032,0.035
2022-08-25 08:01:03,121.09,120.928,121.287,121.047,120.885,121.245,242.376,242.113,242.715,0.032,0.035,0.032,0.032,0.035
2022-08-25 08:06:04,121.228,121.033,121.375,121.186,120.992,121.332,242.653,242.271,242.884,0.033,0.035,0.033,0.032,0.036
2022-08-25 08:11:05,121.257,121.107,121.449,121.214,121.065,121.406,242.761,242.571,242.951,0.033,0.035,0.033,0.032,0.035
2022-08-25 08:16:02,121.362,121.194,121.504,121.32,121.15,121.461,242.861,242.614,243.095,0.033,0.035,0.033,0.032,0.035
2022-08-25 08:21:03,121.043,120.829,121.448,120.999,120.787,121.405,242.26,241.889,243.011,0.033,0.035,0.034,0.032,0.035
2022-08-25 08:26:04,120.979,120.86,121.132,120.936,120.817,121.091,242.17,242.001,242.345,0.033,0.035,0.034,0.032,0.035
2022-08-25 08:31:05,121.024,120.891,121.136,120.982,120.849,121.093,242.219,242.038,242.409,0.033,0.035,0.033,0.032,0.035
2022-08-25 08:36:06,121.118,120.884,121.276,121.076,120.841,121.232,242.394,242.048,242.656,0.033,0.035,0.032,0.032,0.035
2022-08-25 08:41:04,121.182,121.005,121.288,121.139,120.964,121.246,242.562,242.322,242.808,0.033,0.034,0.034,0.032,0.036
2022-08-25 08:46:05,121.267,121.072,121.474,121.224,121.029,121.431,242.722,242.408,243.037,0.033,0.035,0.034,0.032,0.035
2022-08-25 08:51:06,121.308,121.156,121.442,121.266,121.113,121.399,242.807,242.615,243.01,0.033,0.036,0.034,0.032,0.036
2022-08-25 08:56:03,121.359,121.197,121.627,121.316,121.154,121.584,242.961,242.728,243.298,0.033,0.035,0.033,0.032,0.035
2022-08-25 09:01:04,121.522,121.308,121.724,121.479,121.265,121.682,243.257,242.924,243.514,0.033,0.035,0.034,0.032,0.035
2022-08-25 09:06:05,121.563,121.357,121.889,121.519,121.313,121.846,243.36,243.018,243.876,0.033,0.035,0.033,0.032,0.035
2022-08-25 09:11:05,121.877,121.662,122.132,121.834,121.619,122.09,243.989,243.568,244.324,0.033,0.035,0.033,0.033,0.035
2022-08-25 09:16:06,121.554,121.364,121.833,121.511,121.321,121.791,243.314,243.057,243.691,0.034,0.035,0.033,0.032,0.035
2022-08-25 09:21:03,121.679,121.519,121.832,121.635,121.476,121.79,243.574,243.336,243.829,0.034,0.035,0.033,0.032,0.036
2022-08-25 09:26:05,121.801,121.632,121.967,121.758,121.59,121.924,243.831,243.536,244.062,0.033,0.036,0.033,0.032,0.037
2022-08-25 09:31:06,121.863,121.725,121.986,121.82,121.681,121.942,243.977,243.785,244.227,0.032,0.035,0.033,0.032,0.036
2022-08-25 09:36:07,121.788,121.597,121.95,121.744,121.556,121.906,243.791,243.615,243.961,0.033,0.034,0.033,0.032,0.035
2022-08-25 09:41:03,121.829,121.671,121.97,121.786,121.627,121.925,243.894,243.616,244.137,0.032,0.035,0.033,0.032,0.035
2022-08-25 09:46:04,121.903,121.766,122.038,121.86,121.724,121.994,244.045,243.857,244.229,0.033,0.035,0.033,0.032,0.035
2022-08-25 09:51:05,121.922,121.771,122.061,121.88,121.728,122.018,244.083,243.774,244.398,0.033,0.035,0.034,0.032,0.036
2022-08-25 09:56:06,121.981,121.835,122.132,121.938,121.791,122.088,244.17,243.893,244.348,0.033,0.035,0.033,0.032,0.036
2022-08-25 10:01:03,122.074,121.894,122.227,122.031,121.852,122.184,244.393,244.145,244.697,0.032,0.037,0.033,0.033,0.035
2022-08-25 10:06:04,121.411,120.85,122.2,121.368,120.808,122.158,243.003,242.093,244.653,0.033,0.036,0.034,0.032,0.035
2022-08-25 10:11:05,121.187,121.03,121.36,121.144,120.989,121.317,242.57,242.254,242.961,0.033,0.035,0.034,0.032,0.035
2022-08-25 10:16:06,121.126,120.883,121.399,121.083,120.841,121.356,242.428,242.07,242.854,0.033,0.036,0.033,0.032,0.036
2022-08-25 10:21:03,121.057,120.842,121.234,121.014,120.801,121.191,242.303,242.017,242.493,0.032,0.035,0.033,0.032,0.035
2022-08-25 10:26:04,121.059,120.844,121.275,121.016,120.803,121.232,242.332,242.028,242.741,0.033,0.036,0.033,0.032,0.035
2022-08-25 10:31:05,121.247,121.147,121.4,121.205,121.104,121.356,242.698,242.499,242.936,0.033,0.036,0.033,0.032,0.038
2022-08-25 10:36:06,121.345,121.21,121.541,121.302,121.167,121.499,242.886,242.715,243.176,0.034,0.035,0.034,0.032,0.035
2022-08-25 10:41:03,121.436,121.19,121.56,121.394,121.149,121.518,243.03,242.637,243.255,0.034,0.035,0.034,0.032,0.035
2022-08-25 10:46:04,121.4,121.234,121.517,121.357,121.191,121.474,242.969,242.756,243.161,0.034,0.035,0.034,0.032,0.036
2022-08-25 10:51:05,121.441,121.3,121.543,121.399,121.257,121.501,243.073,242.847,243.287,0.033,0.034,0.033,0.032,0.036
2022-08-25 10:56:06,121.438,121.292,121.555,121.395,121.249,121.513,243.112,242.902,243.372,0.034,0.036,0.034,0.032,0.036
2022-08-25 11:01:03,121.554,121.359,121.822,121.511,121.316,121.78,243.348,243.092,243.789,0.033,0.036,0.033,0.032,0.036
2022-08-25 11:06:04,121.556,121.326,121.748,121.513,121.284,121.706,243.334,243.07,243.594,0.033,0.035,0.035,0.032,0.037
2022-08-25 11:11:05,121.526,121.355,121.699,121.484,121.312,121.658,243.247,243.002,243.475,0.033,0.035,0.033,0.032,0.037
2022-08-25 11:16:06,121.646,121.513,121.829,121.604,121.469,121.785,243.541,243.337,243.848,0.035,0.035,0.033,0.032,0.035
2022-08-25 11:21:03,121.558,121.159,121.84,121.515,121.117,121.8,243.327,242.661,243.918,0.033,0.036,0.032,0.032,0.035
2022-08-25 11:26:04,121.404,121.181,121.583,121.362,121.139,121.544,243.023,242.786,243.423,0.033,0.036,0.034,0.032,0.036
2022-08-25 11:31:05,121.495,121.366,121.608,121.453,121.323,121.565,243.186,242.886,243.433,0.034,0.035,0.034,0.032,0.035
2022-08-25 11:36:06,121.532,121.381,121.741,121.49,121.337,121.699,243.264,242.947,243.71,0.033,0.036,0.033,0.032,0.035
2022-08-25 11:41:03,121.446,121.291,121.638,121.403,121.25,121.596,243.075,242.823,243.446,0.033,0.035,0.033,0.032,0.035
2022-08-25 11:46:04,121.575,121.477,121.717,121.533,121.434,121.674,243.374,243.163,243.652,0.033,0.036,0.034,0.032,0.036
2022-08-25 11:51:05,121.655,121.525,121.805,121.612,121.483,121.761,243.545,243.409,243.66,0.034,0.036,0.033,0.032,0.035
2022-08-25 11:56:06,121.666,121.551,121.811,121.623,121.509,121.768,243.559,243.259,243.788,0.034,0.034,0.033,0.032,0.037
2022-08-25 12:01:03,121.806,121.65,122.002,121.763,121.607,121.96,243.834,243.551,244.148,0.034,0.035,0.033,0.032,0.035
2022-08-25 12:06:04,121.842,121.639,121.996,121.8,121.596,121.953,243.915,243.702,244.246,0.034,0.036,0.034,0.032,0.036
2022-08-25 12:11:05,121.885,121.735,122.078,121.843,121.691,122.035,243.997,243.692,244.292,0.033,0.035,0.033,0.032,0.035
2022-08-25 12:16:06,121.875,121.716,122.046,121.833,121.672,122.003,243.971,243.765,244.222,0.034,0.036,0.034,0.032,0.035
2022-08-25 12:21:03,121.964,121.792,122.064,121.921,121.749,122.021,244.145,243.749,244.373,0.033,0.035,0.035,0.033,0.036
2022-08-25 12:26:04,122.022,121.883,122.179,121.98,121.84,122.136,244.278,244.07,244.49,0.033,0.035,0.033,0.032,0.035
2022-08-25 12:31:05,122.086,121.969,122.164,122.043,121.924,122.122,244.408,244.198,244.529,0.033,0.035,0.033,0.032,0.036
2022-08-25 12:36:06,122.039,121.863,122.221,121.996,121.818,122.178,244.357,244.09,244.684,0.035,0.036,0.033,0.033,0.035
2022-08-25 12:41:03,122.192,122.057,122.333,122.148,122.014,122.29,244.609,244.405,244.865,0.032,0.035,0.034,0.032,0.035
2022-08-25 12:46:04,122.215,122.073,122.368,122.172,122.03,122.323,244.677,244.437,244.861,0.033,0.036,0.033,0.032,0.037
2022-08-25 12:51:05,122.187,121.932,122.327,122.145,121.891,122.284,244.604,244.215,244.808,0.034,0.035,0.033,0.033,0.035
2022-08-25 12:56:06,122.112,121.956,122.242,122.069,121.913,122.2,244.463,244.269,244.63,0.033,0.035,0.033,0.032,0.036
2022-08-25 13:01:03,122.189,121.998,122.317,122.146,121.954,122.274,244.631,244.393,244.841,0.032,0.035,0.034,0.032,0.036
2022-08-25 13:06:04,122.239,122.091,122.361,122.196,122.047,122.319,244.738,244.507,244.927,0.034,0.035,0.033,0.033,0.035
2022-08-25 13:11:05,122.245,122.025,122.431,122.202,121.983,122.389,244.758,244.423,245.015,0.033,0.035,0.033,0.032,0.035
2022-08-25 13:16:06,122.284,122.136,122.413,122.242,122.094,122.371,244.869,244.666,245.071,0.034,0.036,0.033,0.032,0.036
2022-08-25 13:21:03,122.299,122.116,122.443,122.257,122.074,122.398,244.855,244.591,245.04,0.033,0.036,0.034,0.032,0.036
2022-08-25 13:26:03,122.373,122.249,122.481,122.331,122.206,122.439,244.988,244.724,245.143,0.035,0.036,0.033,0.032,0.035
2022-08-25 13:31:05,122.393,122.28,122.506,122.35,122.237,122.464,245.061,244.859,245.226,0.034,0.036,0.034,0.032,0.035
2022-08-25 13:36:06,120.955,120.779,122.316,120.914,120.737,122.275,242.089,241.812,245.064,0.034,0.035,0.035,0.032,0.036
2022-08-25 13:41:03,120.928,120.734,121.034,120.887,120.692,120.992,241.977,241.744,242.162,0.033,0.034,0.034,0.032,0.035
2022-08-25 13:46:04,120.919,120.639,121.067,120.877,120.597,121.025,242.021,241.544,242.245,0.033,0.035,0.034,0.032,0.035
2022-08-25 13:51:05,120.906,120.752,121.105,120.864,120.712,121.063,242.014,241.815,242.254,0.034,0.036,0.034,0.032,0.036
2022-08-25 13:56:06,120.867,120.657,121.08,120.825,120.614,121.039,241.912,241.609,242.22,0.033,0.035,0.033,0.032,0.036
2022-08-25 14:01:07,120.804,120.637,120.929,120.762,120.594,120.887,241.822,241.526,242.029,0.034,0.035,0.034,0.032,0.035
2022-08-25 14:06:04,120.657,120.391,120.828,120.614,120.35,120.786,241.451,240.997,241.661,0.035,0.037,0.033,0.032,0.035
2022-08-25 14:11:05,121.957,121.608,122.064,121.914,121.564,122.021,244.133,243.334,244.313,0.033,0.035,0.033,0.033,0.036
2022-08-25 14:16:06,121.959,121.765,122.09,121.916,121.721,122.047,244.125,243.676,244.339,0.033,0.035,0.034,0.032,0.035
2022-08-25 14:21:07,121.982,121.768,122.107,121.939,121.726,122.065,244.217,243.927,244.407,0.033,0.035,0.033,0.032,0.036
2022-08-25 14:26:04,121.88,121.653,122.04,121.837,121.61,121.999,243.981,243.614,244.191,0.033,0.035,0.033,0.032,0.036
2022-08-25 14:31:05,121.962,121.8,122.106,121.919,121.758,122.064,244.139,243.911,244.354,0.034,0.035,0.034,0.033,0.035
2022-08-25 14:36:06,121.917,121.677,122.266,121.875,121.635,122.223,244.062,243.689,244.656,0.033,0.036,0.034,0.033,0.035
2022-08-25 14:41:03,122.103,121.942,122.235,122.061,121.899,122.19,244.43,244.192,244.637,0.033,0.036,0.033,0.032,0.036
2022-08-25 14:46:04,122.051,121.834,122.431,122.008,121.79,122.388,244.364,244.083,245.065,0.034,0.035,0.034,0.033,0.036
2022-08-25 14:51:05,121.074,120.813,122.342,121.032,120.773,122.299,242.312,241.927,245.052,0.034,0.035,0.034,0.032,0.036
2022-08-25 14:56:06,120.975,120.796,121.069,120.933,120.753,121.027,242.036,241.81,242.213,0.033,0.035,0.033,0.032,0.036
2022-08-25 15:01:03,120.861,120.489,121.048,120.82,120.449,121.006,241.889,241.343,242.223,0.033,0.035,0.033,0.032,0.035
2022-08-25 15:06:04,120.437,120.058,120.742,120.395,120.016,120.699,240.996,240.308,241.52,0.033,0.035,0.034,0.032,0.036
2022-08-25 15:11:05,120.049,119.853,120.225,120.009,119.812,120.183,240.247,239.931,240.549,0.033,0.034,0.034,0.032,0.034
2022-08-25 15:16:06,119.99,119.862,120.126,119.948,119.821,120.084,240.128,239.925,240.312,0.032,0.034,0.032,0.031,0.035
2022-08-25 15:21:03,120.455,119.797,121.372,120.415,119.756,121.331,241.089,239.751,242.811,0.032,0.034,0.032,0.031,0.034
2022-08-25 15:26:04,121.274,121.104,121.44,121.233,121.062,121.399,242.729,242.433,242.909,0.033,0.035,0.033,0.032,0.035
2022-08-25 15:31:05,121.443,121.183,121.622,121.402,121.141,121.58,243.09,242.738,243.357,0.034,0.035,0.033,0.032,0.035
2022-08-25 15:36:06,121.449,121.236,121.582,121.406,121.194,121.539,243.08,242.674,243.397,0.032,0.034,0.033,0.032,0.036
2022-08-25 15:41:07,121.359,121.209,121.528,121.317,121.168,121.486,242.928,242.653,243.116,0.032,0.036,0.032,0.032,0.035
2022-08-25 15:46:04,121.291,121.045,121.463,121.249,121.004,121.422,242.804,242.329,243.063,0.034,0.035,0.033,0.032,0.034
2022-08-25 15:51:05,121.434,121.235,121.579,121.392,121.192,121.539,243.109,242.777,243.398,0.032,0.035,0.033,0.032,0.035
2022-08-25 15:56:06,121.502,121.365,121.644,121.461,121.324,121.602,243.21,243.048,243.418,0.033,0.035,0.033,0.032,0.036
2022-08-25 16:01:07,121.478,121.091,121.701,121.436,121.049,121.659,243.123,242.482,243.436,0.032,0.035,0.033,0.032,0.035
2022-08-25 16:06:04,121.177,120.944,121.364,121.136,120.902,121.324,242.528,242.135,242.826,0.032,0.035,0.033,0.032,0.035
2022-08-25 16:11:05,121.074,120.831,121.308,121.032,120.791,121.265,242.326,241.995,242.784,0.032,0.035,0.033,0.031,0.036
2022-08-25 16:16:06,121.467,121.121,121.752,121.425,121.08,121.709,243.14,242.542,243.63,0.033,0.035,0.033,0.032,0.036
2022-08-25 16:21:07,121.557,121.238,121.738,121.515,121.195,121.696,243.312,242.847,243.583,0.032,0.035,0.033,0.031,0.035
2022-08-25 16:26:04,121.553,121.385,121.719,121.51,121.343,121.677,243.309,243.021,243.508,0.032,0.035,0.032,0.032,0.036
2022-08-25 16:31:05,121.6,121.195,121.815,121.559,121.153,121.772,243.416,242.767,243.747,0.033,0.034,0.033,0.032,0.035
