time,Real (W),Reactive (VAR),Power Factor
2022-08-26 08:49:50,0,0,0
2022-08-26 08:54:51,0,0,0
2022-08-26 08:59:52,0,0,0
2022-08-26 09:04:49,0,0,0
2022-08-26 09:09:49,0,0,0
2022-08-26 09:14:51,0,0,0
2022-08-26 09:19:51,0,0,0
2022-08-26 09:24:48,0,0,0
2022-08-26 09:29:49,0,0,0
2022-08-26 09:34:51,0,0,0
2022-08-26 09:39:52,0,0,0
2022-08-26 09:44:49,0,0,0
2022-08-26 09:49:50,0,0,0
2022-08-26 09:54:51,0,0,0
2022-08-26 09:59:52,0,0,0
2022-08-26 10:04:49,0,0,0
2022-08-26 10:09:50,0,0,0
2022-08-26 10:14:49,0,0,0
2022-08-26 10:19:51,0,0,0
2022-08-26 10:24:48,0,0,0
2022-08-26 10:29:49,0,0,0
2022-08-26 10:34:50,0,0,0
2022-08-26 10:39:51,0,0,0
2022-08-26 10:44:48,0,0,0
2022-08-26 10:49:49,0,0,0
2022-08-26 10:54:50,0,0,0
2022-08-26 10:59:51,0,0,0
2022-08-26 11:04:48,0,0,0
2022-08-26 11:09:49,0,0,0
2022-08-26 11:14:50,0,0,0
2022-08-26 11:19:51,0,0,0
2022-08-26 11:24:48,0,0,0
2022-08-26 11:29:49,0,0,0
2022-08-26 11:34:50,0,0,0
2022-08-26 11:39:51,0,0,0
2022-08-26 11:44:52,0,0,0
2022-08-26 11:49:49,0,0,0
2022-08-26 11:54:50,0,0,0
2022-08-26 11:59:51,0,0,0
2022-08-26 12:04:52,0,0,0
2022-08-26 12:09:49,0,0,0
2022-08-26 12:14:50,0,0,0
2022-08-26 12:19:51,0,0,0
2022-08-26 12:24:52,0,0,0
2022-08-26 12:29:49,0,0,0
2022-08-26 12:34:50,0,0,0
2022-08-26 12:39:51,0,0,0
2022-08-26 12:44:52,0,0,0
2022-08-26 12:49:49,0,0,0
2022-08-26 12:54:50,0,0,0
2022-08-26 12:59:51,0,0,0
2022-08-26 13:04:52,0,0,0
2022-08-26 13:09:49,0,0,0
2022-08-26 13:14:50,0,0,0
2022-08-26 13:19:51,0,0,0
2022-08-26 13:24:52,0,0,0
2022-08-26 13:29:49,0,0,0
2022-08-26 13:34:50,0,0,0
2022-08-26 13:39:51,0,0,0
2022-08-26 13:44:52,0,0,0
2022-08-26 13:49:49,0,0,0
2022-08-26 13:54:50,0,0,0
2022-08-26 13:59:51,0,0,0
2022-08-26 14:04:52,0,0,0
2022-08-26 14:09:49,0,0,0
2022-08-26 14:14:50,0,0,0
2022-08-26 14:19:51,0,0,0
2022-08-26 14:24:52,0,0,0
2022-08-26 14:29:49,0,0,0
2022-08-26 14:34:50,0,0,0
2022-08-26 14:39:51,0,0,0
2022-08-26 14:44:52,0,0,0
2022-08-26 14:49:49,0,0,0
2022-08-26 14:54:50,0,0,0
2022-08-26 14:59:51,0,0,0
2022-08-26 15:04:52,0,0,0
2022-08-26 15:09:49,0,0,0
2022-08-26 15:14:50,0,0,0
2022-08-26 15:19:51,0,0,0
2022-08-26 15:24:52,0,0,0
2022-08-26 15:29:49,0,0,0
2022-08-26 15:34:50,0,0,0
2022-08-26 15:39:51,0,0,0
2022-08-26 15:44:52,0,0,0
2022-08-26 15:49:49,0,0,0
2022-08-26 15:54:50,0,0,0
2022-08-26 15:59:51,0,0,0
2022-08-26 16:04:52,0,0,0
2022-08-26 16:09:49,0,0,0
2022-08-26 16:14:50,0,0,0
2022-08-26 16:19:51,0,0,0
2022-08-26 16:24:52,0,0,0
2022-08-26 16:29:49,0,0,0
2022-08-26 16:34:50,0,0,0
2022-08-26 16:39:49,0,0,0
2022-08-26 16:44:51,0,0,0
2022-08-26 16:49:48,0,0,0
2022-08-26 16:54:49,0,0,0
2022-08-26 16:59:50,0,0,0
2022-08-26 17:04:51,0,0,0
2022-08-26 17:09:48,0,0,0
2022-08-26 17:14:49,0,0,0
2022-08-26 17:19:50,0,0,0
2022-08-26 17:24:51,0,0,0
2022-08-26 17:29:49,0,0,0
2022-08-26 17:34:50,0,0,0
2022-08-26 17:39:51,0,0,0
2022-08-26 17:44:52,0,0,0
2022-08-26 17:49:49,0,0,0
2022-08-26 17:54:50,0,0,0
2022-08-26 17:59:51,0,0,0
2022-08-26 18:04:52,0,0,0
2022-08-26 18:09:53,0,0,0
2022-08-26 18:14:50,0,0,0
2022-08-26 18:19:50,0,0,0
2022-08-26 18:24:51,0,0,0
2022-08-26 18:29:53,0,0,0
2022-08-26 18:34:50,0,0,0
2022-08-26 18:39:51,0,0,0
2022-08-26 18:44:51,0,0,0
2022-08-26 18:49:52,0,0,0
2022-08-26 18:54:49,0,0,0
2022-08-26 18:59:50,0,0,0
2022-08-26 19:04:51,0,0,0
2022-08-26 19:09:52,0,0,0
2022-08-26 19:14:49,0,0,0
2022-08-26 19:19:51,0,0,0
2022-08-26 19:24:52,0,0,0
2022-08-26 19:29:53,0,0,0
2022-08-26 19:34:50,0,0,0
2022-08-26 19:35:13,0,0,0
