time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-25 17:56:05,121.191,120.667,121.383,121.018,120.494,121.208,242.421,241.275,242.794,0.015,0.017,0.016,0.014,0.019
2022-08-25 18:01:07,121.035,120.686,121.224,120.862,120.513,121.052,242.104,241.427,242.508,0.014,0.019,0.015,0.014,0.02
2022-08-25 18:06:03,120.964,120.761,121.18,120.792,120.588,121.007,241.955,241.401,242.349,0.015,0.017,0.015,0.014,0.019
2022-08-25 18:11:04,120.929,120.542,121.148,120.757,120.371,120.974,241.892,241.142,242.239,0.015,0.019,0.015,0.014,0.02
2022-08-25 18:16:05,121.036,120.808,121.216,120.864,120.634,121.043,242.096,241.65,242.348,0.014,0.018,0.015,0.014,0.021
2022-08-25 18:21:06,120.977,120.727,121.138,120.805,120.555,120.965,241.977,241.452,242.43,0.016,0.02,0.015,0.014,0.02
2022-08-25 18:26:02,120.903,120.714,121.045,120.731,120.543,120.873,241.784,241.425,241.969,0.016,0.019,0.016,0.014,0.021
2022-08-25 18:31:04,120.819,120.572,121.028,120.646,120.4,120.855,241.713,241.252,242.036,0.015,0.019,0.016,0.014,0.02
2022-08-25 18:36:05,120.584,120.104,121.037,120.414,119.936,120.866,241.213,240.061,242.032,9.392,18.423,9.398,0.015,18.436
2022-08-25 18:41:06,120.106,119.932,120.32,119.937,119.764,120.152,240.226,239.753,240.516,18.044,18.073,18.057,18.028,18.086
2022-08-25 18:46:03,120.132,119.869,120.307,119.958,119.695,120.134,240.226,239.771,240.567,18.042,18.067,18.055,18.013,18.08
2022-08-25 18:51:04,120.486,120.069,120.86,120.304,119.892,120.677,240.999,240.105,241.736,7.722,18.06,7.728,0.015,18.073
2022-08-25 18:56:05,120.549,120.368,120.748,120.363,120.183,120.563,241.089,240.828,241.402,0.015,0.019,0.015,0.014,0.021
2022-08-25 19:01:06,120.379,120.051,120.573,120.197,119.869,120.388,240.744,240.275,241.057,0.017,0.019,0.015,0.014,0.02
2022-08-25 19:06:03,120.336,120.119,120.506,120.152,119.936,120.322,240.664,240.346,240.924,0.014,0.02,0.016,0.014,0.019
2022-08-25 19:11:04,120.28,120.043,120.459,120.099,119.863,120.277,240.588,240.202,240.785,0.015,0.018,0.016,0.014,0.02
2022-08-25 19:16:05,120.312,120.053,120.807,120.131,119.874,120.626,240.666,240.285,241.608,0.016,0.019,0.016,0.014,0.021
2022-08-25 19:21:06,120.631,120.292,120.792,120.451,120.113,120.612,241.271,240.653,241.585,0.016,0.022,0.015,0.014,0.019
2022-08-25 19:26:03,120.439,120.217,120.588,120.26,120.038,120.41,240.893,240.411,241.181,0.015,0.017,0.015,0.014,0.021
2022-08-25 19:31:04,120.492,120.202,120.651,120.312,120.023,120.473,241.007,240.39,241.249,0.015,0.019,0.017,0.014,0.02
2022-08-25 19:36:05,120.456,120.236,120.568,120.279,120.059,120.39,240.906,240.559,241.133,0.015,0.019,0.015,0.014,0.019
2022-08-25 19:41:06,120.226,120.008,120.432,120.052,119.832,120.255,240.48,239.991,240.846,0.015,0.018,0.017,0.014,0.019
2022-08-25 19:46:03,120.209,119.98,120.379,120.033,119.806,120.204,240.407,240.009,240.675,0.015,0.017,0.016,0.014,0.02
2022-08-25 19:51:04,120.111,119.772,120.311,119.936,119.598,120.136,240.206,239.681,240.544,0.016,0.018,0.016,0.014,0.02
2022-08-25 19:56:05,120.019,119.853,120.255,119.845,119.678,120.079,240.068,239.654,240.512,0.016,0.018,0.016,0.014,0.02
2022-08-25 20:01:06,119.942,119.721,120.094,119.769,119.547,119.921,239.92,239.588,240.164,0.014,0.02,0.017,0.014,0.019
2022-08-25 20:06:03,119.905,119.751,120.007,119.731,119.577,119.834,239.81,239.488,240.07,0.015,0.019,0.015,0.014,0.02
2022-08-25 20:11:04,119.888,119.689,120.057,119.715,119.515,119.883,239.749,239.462,239.999,0.016,0.02,0.016,0.014,0.019
2022-08-25 20:16:05,119.989,119.557,121.193,119.816,119.385,121.016,239.977,239.039,242.408,0.015,0.019,0.017,0.014,0.021
2022-08-25 20:21:06,120.974,120.735,121.164,120.799,120.561,120.989,241.996,241.367,242.391,0.014,0.017,0.015,0.014,0.018
2022-08-25 20:26:03,120.867,120.553,121.049,120.694,120.38,120.875,241.771,241.354,242.016,0.016,0.017,0.016,0.014,0.019
2022-08-25 20:31:04,120.839,120.653,121.029,120.667,120.479,120.853,241.714,241.344,241.921,0.015,0.017,0.016,0.014,0.018
2022-08-25 20:36:06,120.794,120.579,121.006,120.621,120.407,120.833,241.617,241.052,242.013,0.014,0.019,0.015,0.014,0.02
2022-08-25 20:41:07,120.827,120.652,121.063,120.653,120.481,120.888,241.685,241.434,242.009,0.015,0.018,0.016,0.015,0.019
2022-08-25 20:46:04,120.857,120.662,121.041,120.684,120.489,120.867,241.761,241.452,242.139,0.016,0.02,0.017,0.014,0.02
2022-08-25 20:51:05,121.033,120.823,121.296,120.86,120.65,121.121,242.125,241.676,242.632,0.015,0.019,0.016,0.014,0.018
2022-08-25 20:56:06,121.188,121.012,121.288,121.016,120.837,121.114,242.411,241.991,242.622,0.014,0.018,0.016,0.014,0.02
2022-08-25 21:01:07,121.141,120.884,121.349,120.968,120.71,121.176,242.312,241.924,242.714,0.015,0.019,0.017,0.014,0.02
2022-08-25 21:06:04,121.117,120.961,121.285,120.944,120.787,121.111,242.291,241.94,242.484,0.016,0.018,0.017,0.014,0.019
2022-08-25 21:11:05,120.992,120.711,121.208,120.818,120.537,121.036,242.048,241.517,242.401,0.014,0.018,0.015,0.014,0.02
2022-08-25 21:16:06,120.814,120.57,120.992,120.64,120.396,120.82,241.685,241.207,242.079,0.015,0.019,0.016,0.014,0.02
2022-08-25 21:21:07,120.923,120.595,121.21,120.75,120.421,121.037,241.921,241.415,242.328,0.015,0.018,0.016,0.014,0.02
2022-08-25 21:26:04,120.857,120.651,121.005,120.684,120.478,120.831,241.725,241.302,242.079,0.014,0.018,0.017,0.014,0.019
2022-08-25 21:31:05,120.739,120.442,120.89,120.567,120.27,120.717,241.546,241.02,241.838,0.015,0.018,0.016,0.014,0.022
2022-08-25 21:36:06,120.681,120.507,120.873,120.509,120.334,120.699,241.41,241.155,241.669,0.017,0.018,0.017,0.014,0.018
2022-08-25 21:41:07,120.622,120.336,120.807,120.449,120.165,120.634,241.291,240.756,241.655,0.014,0.018,0.015,0.014,0.021
2022-08-25 21:46:04,120.585,120.385,120.774,120.411,120.211,120.601,241.208,240.673,241.55,0.015,0.019,0.015,0.014,0.019
2022-08-25 21:51:05,120.574,120.126,121.234,120.402,119.952,121.061,241.186,240.349,242.594,0.015,0.018,0.015,0.014,0.018
2022-08-25 22:02:38,114.392,0.19,120.177,114.236,0.194,120.011,228.816,0.142,240.228,0.01,0.017,0.007,0.004,0.012
2022-08-25 22:07:39,110.911,109.008,114.089,110.757,108.859,113.936,222.115,218.462,228.34,0.009,0.016,0.008,0.004,0.012
2022-08-25 22:12:40,111.426,109.007,120.186,111.271,108.858,120.019,223.117,218.456,240.238,0.009,0.014,0.008,0.004,0.014
2022-08-25 22:17:38,120.099,120.011,120.184,119.935,119.84,120.023,240.208,240.176,240.238,0.009,0.014,0.006,0.005,0.012
2022-08-25 22:22:39,120.093,120.011,120.185,119.926,119.844,120.019,240.212,240.172,240.242,0.009,0.015,0.006,0.004,0.011
2022-08-25 22:27:40,117.501,109.012,120.185,117.338,108.859,120.023,235.078,218.466,240.31,0.01,0.013,0.007,0.004,0.012
2022-08-25 22:32:41,119.198,109.011,120.187,119.031,108.862,120.021,238.453,218.492,240.242,0.01,0.015,0.011,0.005,0.019
2022-08-25 22:37:38,118.279,109.049,120.183,118.116,108.895,120.022,236.633,218.465,240.238,0.01,0.017,0.008,0.004,0.012
2022-08-25 22:42:39,118.186,109.01,120.184,118.02,108.858,120.019,236.435,218.467,240.241,0.01,0.014,0.009,0.004,0.012
2022-08-25 22:47:40,120.093,120.009,120.185,119.926,119.841,120.016,240.209,240.174,240.245,0.009,0.013,0.006,0.004,0.013
2022-08-25 22:52:41,118.747,114.009,120.181,118.583,113.857,120.022,237.516,228.248,240.237,0.008,0.014,0.008,0.005,0.013
2022-08-25 22:57:38,120.093,120.007,120.186,119.928,119.835,120.02,240.21,240.168,240.242,0.009,0.013,0.008,0.004,0.015
2022-08-25 23:02:39,109.473,108.009,120.179,109.323,107.86,120.018,219.112,216.358,240.2,0.01,0.016,0.008,0.004,0.013
2022-08-25 23:07:40,119.634,108.006,120.182,119.469,107.86,120.021,239.324,216.402,240.24,0.008,0.015,0.008,0.004,0.015
2022-08-25 23:12:41,112.662,108.005,120.182,112.508,107.856,120.012,225.452,216.357,240.234,0.01,0.015,0.008,0.004,0.014
2022-08-25 23:17:38,116.512,108.007,120.182,116.349,107.854,120.018,233.106,216.361,240.236,0.007,0.013,0.007,0.004,0.013
2022-08-25 23:22:39,115.701,108.008,120.183,115.539,107.859,120.015,231.49,216.36,240.268,0.01,0.014,0.008,0.004,0.013
2022-08-25 23:27:40,113.522,108.01,120.182,113.368,107.858,120.012,227.174,216.357,240.249,0.012,0.014,0.007,0.004,0.012
2022-08-25 23:32:41,118.42,108.011,120.184,118.254,107.858,120.018,236.879,216.372,240.245,0.009,0.012,0.007,0.004,0.013
2022-08-25 23:37:38,110.84,108.009,120.182,110.69,107.854,120.023,221.853,216.336,240.238,0.009,0.014,0.006,0.004,0.012
2022-08-25 23:42:39,120.096,120.009,120.185,119.93,119.839,120.021,240.211,240.177,240.248,0.008,0.014,0.009,0.004,0.012
2022-08-25 23:47:40,109.159,108.01,120.164,109.007,107.857,119.999,218.503,216.356,240.217,0.01,0.015,0.007,0.005,0.013
2022-08-25 23:52:41,120.103,120.01,120.185,119.935,119.842,120.023,240.207,240.181,240.247,0.009,0.016,0.008,0.004,0.012
2022-08-25 23:59:59,120.103,120.01,120.185,119.935,119.842,120.023,240.207,240.181,240.247,0.009,0.016,0.008,0.004,0.012
