time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-24 02:27:26,120.822,120.583,121.044,120.779,120.538,120.999,241.806,241.387,242.114,1.879,1.894,1.878,1.877,1.894
2022-08-24 02:32:27,120.833,120.65,121.024,120.79,120.606,120.98,241.853,241.575,242.142,1.894,1.903,1.894,1.888,1.903
2022-08-24 02:37:28,120.724,120.493,120.968,120.68,120.448,120.924,241.612,241.241,241.957,1.903,1.92,1.903,1.903,1.92
2022-08-24 02:42:25,120.685,120.407,121.102,120.642,120.365,121.059,241.548,241.083,242.284,0.331,1.921,0.331,0.031,1.921
2022-08-24 02:47:26,121.069,120.82,121.239,121.026,120.777,121.198,242.319,241.712,242.632,0.033,0.035,0.034,0.032,0.035
2022-08-24 02:52:27,120.975,120.675,121.175,120.933,120.631,121.133,242.126,241.688,242.612,0.032,0.035,0.033,0.032,0.036
2022-08-24 02:57:28,121.011,120.731,121.178,120.969,120.69,121.135,242.203,241.817,242.437,0.033,0.035,0.034,0.031,0.035
2022-08-24 03:02:25,121.16,120.969,121.395,121.118,120.927,121.355,242.491,242.144,242.968,0.033,0.035,0.033,0.032,0.035
2022-08-24 03:07:26,121.245,121.034,121.365,121.203,120.991,121.321,242.682,242.335,242.895,0.033,0.034,0.034,0.032,0.034
2022-08-24 03:12:27,121.129,120.894,121.357,121.086,120.852,121.314,242.398,242.014,242.758,0.033,0.035,0.033,0.032,0.035
2022-08-24 03:17:28,121.157,121.001,121.365,121.115,120.961,121.323,242.522,242.234,242.828,0.033,0.036,0.033,0.031,0.035
2022-08-24 03:22:25,121.213,120.974,121.387,121.171,120.932,121.345,242.582,242.273,242.805,0.033,0.036,0.033,0.032,0.035
2022-08-24 03:27:26,121.058,120.857,121.209,121.016,120.815,121.167,242.282,241.915,242.503,0.034,0.036,0.033,0.032,0.035
2022-08-24 03:32:27,121.143,120.933,121.287,121.101,120.893,121.246,242.463,241.942,242.798,0.034,0.035,0.034,0.031,0.035
2022-08-24 03:37:24,121.22,121.048,121.387,121.178,121.008,121.346,242.634,242.327,242.925,0.033,0.035,0.034,0.032,0.037
2022-08-24 03:42:25,121.179,120.995,121.364,121.138,120.953,121.322,242.539,242.148,242.824,0.034,0.035,0.032,0.032,0.036
2022-08-24 03:47:26,121.159,120.968,121.354,121.115,120.928,121.312,242.454,242.155,242.724,0.033,0.035,0.033,0.032,0.035
2022-08-24 03:52:27,121.085,120.907,121.229,121.043,120.865,121.188,242.321,241.98,242.523,0.034,0.035,0.033,0.032,0.035
2022-08-24 03:57:24,121.045,120.801,121.255,121.002,120.76,121.212,242.285,241.942,242.532,0.032,0.035,0.033,0.032,0.035
2022-08-24 04:02:25,121.392,120.977,121.921,121.349,120.935,121.879,243.002,242.135,244.046,0.033,0.036,0.033,0.032,0.035
2022-08-24 04:07:26,121.876,121.735,122.046,121.833,121.692,122.004,243.945,243.621,244.213,0.033,0.035,0.034,0.032,0.035
2022-08-24 04:12:27,121.856,121.693,122.065,121.813,121.651,122.021,243.942,243.554,244.383,0.034,0.035,0.034,0.032,0.036
2022-08-24 04:17:24,121.815,121.652,122.037,121.773,121.609,121.994,243.867,243.456,244.258,0.033,0.035,0.033,0.032,0.036
2022-08-24 04:22:26,121.999,121.825,122.181,121.957,121.782,122.138,244.237,243.933,244.549,0.032,0.036,0.034,0.032,0.036
2022-08-24 04:27:27,121.997,121.814,122.166,121.954,121.772,122.122,244.245,243.959,244.508,0.033,0.035,0.033,0.032,0.036
2022-08-24 04:32:28,121.648,120.655,122.334,121.605,120.613,122.291,243.519,241.575,244.842,0.032,0.035,0.033,0.031,0.035
2022-08-24 04:37:24,120.755,120.553,120.93,120.713,120.51,120.888,241.671,241.401,241.903,0.033,0.035,0.034,0.032,0.036
2022-08-24 04:42:26,120.706,120.544,120.862,120.664,120.503,120.819,241.607,241.372,241.778,0.033,0.035,0.033,0.032,0.035
2022-08-24 04:47:27,120.863,120.569,121.05,120.821,120.525,121.007,241.952,241.406,242.306,0.034,0.036,0.033,0.032,0.036
2022-08-24 04:52:28,120.952,120.803,121.137,120.91,120.761,121.096,242.093,241.856,242.342,0.034,0.035,0.033,0.032,0.035
2022-08-24 04:57:25,121.025,120.761,121.208,120.983,120.718,121.167,242.233,241.744,242.48,0.033,0.035,0.033,0.032,0.036
2022-08-24 05:02:26,120.866,120.688,121.026,120.824,120.646,120.985,241.884,241.558,242.117,0.033,0.035,0.033,0.032,0.036
2022-08-24 05:07:27,120.933,120.71,121.098,120.891,120.668,121.056,241.998,241.64,242.327,0.033,0.036,0.033,0.032,0.035
2022-08-24 05:12:28,121.072,120.83,121.412,121.031,120.789,121.369,242.343,242.019,242.96,0.032,0.035,0.033,0.032,0.035
2022-08-24 05:17:24,121.056,120.835,121.313,121.014,120.793,121.271,242.285,242.033,242.631,0.032,0.035,0.033,0.032,0.037
2022-08-24 05:22:25,121.125,120.967,121.261,121.084,120.926,121.218,242.425,242.176,242.594,0.034,0.034,0.032,0.032,0.036
2022-08-24 05:27:26,121.209,120.971,121.411,121.166,120.928,121.368,242.626,242.132,243.013,0.034,0.036,0.033,0.032,0.035
2022-08-24 05:32:27,121.392,121.206,121.587,121.35,121.163,121.544,242.995,242.625,243.408,0.032,0.036,0.033,0.032,0.036
2022-08-24 05:37:24,121.563,121.427,121.688,121.521,121.384,121.647,243.346,243.033,243.594,0.033,0.036,0.033,0.032,0.035
2022-08-24 05:42:25,121.562,121.442,121.682,121.52,121.398,121.638,243.341,243.065,243.571,0.033,0.035,0.033,0.032,0.035
2022-08-24 05:47:27,121.596,121.409,121.75,121.553,121.367,121.706,243.408,243.06,243.661,0.033,0.035,0.033,0.032,0.035
2022-08-24 05:52:28,121.552,121.375,121.664,121.509,121.332,121.621,243.31,243.04,243.548,0.033,0.036,0.033,0.032,0.035
2022-08-24 05:57:24,121.653,121.399,121.868,121.612,121.358,121.825,243.544,243.06,243.941,0.033,0.034,0.033,0.032,0.036
2022-08-24 06:02:25,121.735,121.551,121.926,121.692,121.507,121.883,243.682,243.189,244.032,0.034,0.035,0.033,0.032,0.035
2022-08-24 06:07:26,121.721,121.443,121.898,121.679,121.4,121.854,243.647,243.112,243.98,0.033,0.035,0.033,0.032,0.036
2022-08-24 06:12:27,121.559,121.409,121.666,121.515,121.367,121.624,243.36,243.062,243.676,0.033,0.035,0.034,0.032,0.035
2022-08-24 06:17:25,121.741,121.519,121.89,121.699,121.475,121.848,243.736,243.348,243.924,0.033,0.035,0.034,0.032,0.035
2022-08-24 06:22:26,121.818,121.665,121.968,121.775,121.623,121.925,243.86,243.712,244.074,0.033,0.035,0.034,0.032,0.035
2022-08-24 06:27:27,121.897,121.728,122.098,121.855,121.686,122.054,244.04,243.759,244.426,0.033,0.036,0.033,0.032,0.035
2022-08-24 06:32:28,121.612,121.228,122.03,121.57,121.185,121.988,243.421,242.696,244.351,0.033,0.036,0.033,0.032,0.035
2022-08-24 06:37:23,121.324,121.102,121.492,121.281,121.059,121.449,242.878,242.444,243.153,0.034,0.035,0.034,0.032,0.036
2022-08-24 06:42:25,121.319,121.167,121.473,121.277,121.124,121.429,242.844,242.5,243.117,0.033,0.036,0.034,0.032,0.035
2022-08-24 06:47:26,121.371,121.201,121.508,121.329,121.16,121.465,242.934,242.651,243.2,0.033,0.035,0.033,0.032,0.035
2022-08-24 06:52:27,121.494,121.325,121.669,121.452,121.283,121.626,243.207,242.928,243.514,0.034,0.036,0.034,0.032,0.035
2022-08-24 06:57:24,121.498,121.297,121.682,121.456,121.255,121.638,243.198,242.797,243.609,0.033,0.036,0.033,0.032,0.036
2022-08-24 07:02:25,121.569,121.413,121.671,121.526,121.37,121.629,243.346,243.069,243.548,0.034,0.035,0.033,0.032,0.037
2022-08-24 07:07:26,121.604,121.407,121.785,121.562,121.365,121.741,243.422,243.138,243.762,0.033,0.035,0.033,0.032,0.036
2022-08-24 07:12:27,121.682,121.5,121.842,121.639,121.457,121.799,243.601,243.309,243.822,0.034,0.035,0.033,0.032,0.035
2022-08-24 07:17:24,121.736,121.606,121.907,121.694,121.563,121.867,243.694,243.448,244.029,0.033,0.036,0.033,0.032,0.035
2022-08-24 07:22:25,121.791,121.644,121.966,121.748,121.6,121.924,243.797,243.51,244.116,0.033,0.035,0.034,0.032,0.035
2022-08-24 07:27:26,121.657,121.424,121.778,121.615,121.382,121.734,243.517,243.073,243.805,0.033,0.035,0.033,0.032,0.036
2022-08-24 07:32:27,121.585,121.429,121.721,121.542,121.387,121.678,243.391,243.143,243.657,0.033,0.035,0.033,0.032,0.035
2022-08-24 07:37:24,121.619,121.494,121.748,121.577,121.452,121.704,243.462,243.242,243.724,0.034,0.034,0.034,0.032,0.036
2022-08-24 07:42:25,121.392,120.808,121.914,121.35,120.764,121.87,242.973,241.786,244.038,0.033,0.035,0.033,0.032,0.036
2022-08-24 07:47:26,120.953,120.742,121.102,120.911,120.701,121.061,242.081,241.715,242.368,0.033,0.035,0.033,0.032,0.035
2022-08-24 07:52:27,121.016,120.912,121.256,120.974,120.87,121.213,242.209,241.979,242.584,0.032,0.035,0.034,0.032,0.035
2022-08-24 07:57:24,121.077,120.915,121.212,121.034,120.873,121.169,242.357,242.061,242.624,0.034,0.035,0.034,0.032,0.035
2022-08-24 08:02:25,120.947,120.65,121.122,120.905,120.607,121.081,242.055,241.652,242.473,0.034,0.035,0.033,0.032,0.037
2022-08-24 08:07:26,120.919,120.731,121.099,120.877,120.689,121.055,242.015,241.8,242.268,0.033,0.035,0.033,0.032,0.035
2022-08-24 08:12:27,120.952,120.758,121.072,120.91,120.716,121.031,242.055,241.682,242.314,0.033,0.036,0.034,0.032,0.035
2022-08-24 08:17:28,120.879,120.635,121.122,120.836,120.592,121.08,241.915,241.481,242.39,0.032,0.035,0.033,0.032,0.036
2022-08-24 08:22:25,120.729,120.516,120.915,120.688,120.475,120.873,241.664,241.299,241.891,0.033,0.036,0.033,0.032,0.035
2022-08-24 08:27:26,120.906,120.77,121.057,120.863,120.727,121.014,241.941,241.651,242.187,0.034,0.035,0.033,0.032,0.035
2022-08-24 08:32:27,120.959,120.692,121.153,120.916,120.648,121.109,242.042,241.694,242.371,0.034,0.035,0.034,0.032,0.035
2022-08-24 08:37:28,121.049,120.812,121.248,121.007,120.77,121.207,242.303,241.872,242.611,0.033,0.036,0.033,0.032,0.035
2022-08-24 08:42:25,121.145,120.97,121.274,121.103,120.926,121.231,242.454,242.225,242.642,0.033,0.035,0.033,0.032,0.035
2022-08-24 08:47:26,121.158,121.007,121.296,121.116,120.965,121.254,242.508,242.358,242.727,0.033,0.035,0.033,0.032,0.036
2022-08-24 08:52:27,121.321,121.112,121.586,121.279,121.069,121.542,242.841,242.475,243.274,0.033,0.035,0.033,0.032,0.036
2022-08-24 08:57:28,121.512,121.332,121.635,121.469,121.288,121.591,243.164,242.966,243.383,0.033,0.035,0.034,0.032,0.035
2022-08-24 09:02:25,121.507,121.31,121.755,121.465,121.267,121.711,243.242,242.862,243.57,0.033,0.035,0.033,0.032,0.036
2022-08-24 09:07:26,121.53,120.931,121.906,121.488,120.886,121.862,243.269,242.255,243.914,0.034,0.036,0.034,0.032,0.037
2022-08-24 09:12:27,121.442,121.204,121.675,121.398,121.16,121.631,243.129,242.666,243.498,0.033,0.035,0.033,0.032,0.036
2022-08-24 09:17:28,121.527,121.366,121.664,121.484,121.322,121.62,243.243,243.01,243.412,0.033,0.036,0.033,0.032,0.035
2022-08-24 09:22:25,121.531,121.35,121.666,121.489,121.308,121.625,243.241,242.992,243.442,0.034,0.035,0.034,0.032,0.035
2022-08-24 09:27:26,121.578,121.433,121.702,121.535,121.391,121.66,243.39,243.153,243.596,0.033,0.036,0.033,0.032,0.035
2022-08-24 09:32:27,121.583,121.41,121.705,121.54,121.367,121.661,243.344,243.128,243.516,0.033,0.035,0.033,0.032,0.036
2022-08-24 09:37:28,121.535,121.435,121.681,121.493,121.393,121.638,243.285,243.099,243.505,0.033,0.035,0.034,0.032,0.036
2022-08-24 09:42:25,121.52,121.416,121.654,121.477,121.373,121.612,243.24,243.065,243.441,0.034,0.035,0.033,0.032,0.035
2022-08-24 09:47:26,121.644,121.49,121.808,121.602,121.447,121.766,243.507,243.281,243.751,0.033,0.035,0.033,0.032,0.035
2022-08-24 09:52:27,121.609,121.344,121.762,121.566,121.303,121.719,243.429,243.023,243.708,0.033,0.036,0.033,0.032,0.035
2022-08-24 09:57:28,121.706,121.301,121.976,121.663,121.259,121.933,243.65,242.926,244.111,0.032,0.036,0.033,0.032,0.035
2022-08-24 10:02:25,121.82,121.657,122.024,121.778,121.613,121.98,243.905,243.622,244.179,0.033,0.035,0.033,0.032,0.036
2022-08-24 10:07:26,121.439,121.153,121.858,121.396,121.112,121.815,243.091,242.664,244.022,0.033,0.035,0.033,0.032,0.035
2022-08-24 10:12:27,121.55,121.399,121.695,121.508,121.357,121.653,243.28,242.974,243.488,0.032,0.034,0.034,0.032,0.035
2022-08-24 10:17:28,121.606,121.468,121.78,121.563,121.426,121.736,243.43,243.133,243.621,0.033,0.036,0.033,0.032,0.035
2022-08-24 10:22:25,121.45,121.226,121.752,121.406,121.184,121.706,243.13,242.776,243.614,0.033,0.037,0.034,0.032,0.037
2022-08-24 10:27:26,121.479,121.332,121.626,121.436,121.289,121.581,243.135,242.866,243.401,0.033,0.035,0.034,0.032,0.036
2022-08-24 10:32:27,121.576,121.402,121.707,121.534,121.359,121.663,243.367,243.105,243.575,0.033,0.036,0.033,0.032,0.035
2022-08-24 10:37:28,121.577,121.378,121.717,121.535,121.334,121.673,243.373,243.062,243.605,0.033,0.036,0.033,0.032,0.035
2022-08-24 10:42:25,121.655,121.419,121.805,121.611,121.377,121.761,243.518,243.093,243.765,0.033,0.035,0.033,0.033,0.036
2022-08-24 10:47:26,121.678,121.523,121.803,121.635,121.48,121.761,243.597,243.328,243.806,0.034,0.035,0.035,0.032,0.036
2022-08-24 10:52:27,121.742,121.609,121.87,121.699,121.566,121.826,243.69,243.499,243.876,0.033,0.035,0.034,0.033,0.036
2022-08-24 10:57:28,121.872,121.691,122.043,121.829,121.648,122,243.969,243.538,244.31,0.034,0.035,0.034,0.033,0.036
2022-08-24 11:02:25,121.919,121.781,122.039,121.876,121.738,121.996,244.062,243.73,244.285,0.033,0.035,0.033,0.032,0.036
2022-08-24 11:07:26,121.906,121.731,122.039,121.862,121.687,121.997,244.082,243.817,244.315,0.033,0.035,0.034,0.033,0.035
2022-08-24 11:12:27,121.95,121.8,122.084,121.907,121.757,122.041,244.1,243.837,244.274,0.034,0.036,0.033,0.032,0.037
2022-08-24 11:17:28,121.965,121.785,122.088,121.922,121.743,122.045,244.127,243.837,244.288,0.034,0.035,0.034,0.032,0.036
2022-08-24 11:22:25,122.035,121.867,122.22,121.993,121.824,122.178,244.326,243.943,244.619,0.034,0.035,0.034,0.032,0.037
2022-08-24 11:27:26,122.141,121.965,122.258,122.098,121.921,122.215,244.537,244.204,244.714,0.033,0.036,0.034,0.032,0.035
2022-08-24 11:32:27,122.116,121.879,122.26,122.073,121.836,122.217,244.459,244.1,244.677,0.034,0.035,0.033,0.033,0.036
2022-08-24 11:37:28,122.2,122.075,122.321,122.157,122.034,122.276,244.655,244.433,244.816,0.033,0.036,0.034,0.032,0.035
2022-08-24 11:42:25,122.207,122.057,122.389,122.165,122.014,122.345,244.656,244.378,244.917,0.034,0.035,0.034,0.032,0.036
2022-08-24 11:47:26,122.275,122.102,122.415,122.232,122.06,122.372,244.788,244.591,245.013,0.035,0.035,0.034,0.032,0.036
2022-08-24 11:52:27,122.344,122.178,122.465,122.302,122.134,122.422,244.946,244.712,245.175,0.034,0.036,0.033,0.032,0.036
2022-08-24 11:57:28,121.505,121.311,122.389,121.462,121.268,122.346,243.223,242.874,245.093,0.034,0.035,0.033,0.032,0.037
2022-08-24 12:02:25,121.305,121.13,121.432,121.263,121.089,121.39,242.825,242.577,243.034,0.034,0.036,0.034,0.032,0.035
2022-08-24 12:07:26,121.386,121.263,121.499,121.344,121.219,121.456,242.972,242.847,243.172,0.033,0.035,0.033,0.032,0.035
2022-08-24 12:12:27,121.372,121.196,121.528,121.33,121.153,121.486,242.946,242.654,243.144,0.034,0.036,0.034,0.033,0.035
2022-08-24 12:17:28,121.403,121.256,121.531,121.36,121.213,121.488,242.995,242.835,243.132,0.034,0.036,0.032,0.032,0.036
2022-08-24 12:22:25,121.334,121.179,121.498,121.291,121.137,121.457,242.872,242.695,243.084,0.034,0.035,0.034,0.033,0.035
2022-08-24 12:27:26,121.386,121.207,121.532,121.342,121.165,121.488,242.956,242.661,243.259,0.033,0.036,0.033,0.032,0.036
2022-08-24 12:32:27,121.377,121.216,121.509,121.334,121.173,121.466,242.959,242.697,243.203,0.034,0.035,0.034,0.032,0.037
2022-08-24 12:37:28,121.419,121.219,121.588,121.376,121.176,121.546,243.016,242.721,243.252,0.034,0.035,0.034,0.033,0.035
2022-08-24 12:42:25,121.353,121.208,121.53,121.31,121.165,121.488,242.91,242.7,243.197,0.033,0.035,0.034,0.032,0.035
2022-08-24 12:47:26,121.362,121.213,121.504,121.319,121.17,121.461,242.926,242.662,243.163,0.034,0.036,0.033,0.032,0.036
2022-08-24 12:52:26,121.347,121.217,121.48,121.304,121.174,121.439,242.886,242.753,243.06,0.033,0.036,0.034,0.032,0.036
2022-08-24 12:57:27,121.451,121.305,121.622,121.41,121.262,121.578,243.102,242.929,243.333,0.033,0.037,0.034,0.033,0.037
2022-08-24 13:02:25,121.582,121.428,121.735,121.539,121.384,121.693,243.387,243.21,243.602,0.035,0.036,0.034,0.033,0.036
2022-08-24 13:07:26,121.542,121.439,121.657,121.499,121.397,121.614,243.232,242.997,243.424,0.033,0.035,0.033,0.033,0.036
2022-08-24 13:12:27,121.399,121.064,121.606,121.356,121.022,121.563,243.017,242.478,243.314,0.033,0.036,0.034,0.032,0.037
2022-08-24 13:17:28,121.189,120.994,121.362,121.146,120.951,121.32,242.551,242.218,242.846,0.033,0.036,0.033,0.033,0.036
2022-08-24 13:22:25,121.214,121.078,121.446,121.171,121.036,121.404,242.676,242.492,242.979,0.034,0.035,0.033,0.033,0.036
2022-08-24 13:27:26,121.287,121.089,121.452,121.245,121.048,121.408,242.776,242.497,242.968,0.035,0.035,0.033,0.033,0.035
2022-08-24 13:32:27,121.322,121.124,121.457,121.28,121.081,121.415,242.843,242.534,243.084,0.034,0.035,0.034,0.033,0.036
2022-08-24 13:37:28,121.269,121.164,121.376,121.226,121.122,121.334,242.715,242.535,242.864,0.033,0.036,0.033,0.032,0.036
2022-08-24 13:42:25,121.274,121.084,121.41,121.233,121.043,121.369,242.768,242.457,242.997,0.034,0.035,0.034,0.032,0.036
2022-08-24 13:47:26,121.299,121.118,121.407,121.256,121.077,121.364,242.82,242.566,243.004,0.034,0.036,0.034,0.033,0.035
2022-08-24 13:52:27,121.307,121.142,121.436,121.265,121.1,121.394,242.818,242.625,242.964,0.033,0.035,0.033,0.032,0.035
2022-08-24 13:57:27,121.307,121.209,121.431,121.265,121.166,121.388,242.786,242.572,242.977,0.034,0.036,0.033,0.032,0.036
2022-08-24 14:02:24,121.304,121.098,121.459,121.262,121.056,121.416,242.798,242.452,243.025,0.034,0.035,0.034,0.032,0.035
2022-08-24 14:07:25,120.944,120.349,121.358,120.902,120.315,121.314,242.055,241.075,242.732,0.035,0.035,0.033,0.033,0.036
2022-08-24 14:12:26,120.641,120.407,120.831,120.608,120.374,120.799,241.463,241.131,241.73,0.033,0.038,0.033,0.033,0.036
2022-08-24 14:17:27,120.592,120.394,120.783,120.558,120.362,120.75,241.364,241.073,241.621,0.033,0.036,0.033,0.033,0.035
2022-08-24 14:22:28,120.716,120.416,121.117,120.676,120.383,121.075,241.61,241.037,242.301,0.033,0.037,0.034,0.033,0.036
2022-08-24 14:27:25,121.023,120.919,121.145,120.98,120.877,121.102,242.253,242.122,242.394,0.034,0.035,0.034,0.032,0.035
2022-08-24 14:32:26,121.022,120.885,121.152,120.98,120.843,121.11,242.206,242.062,242.365,0.033,0.036,0.034,0.033,0.036
2022-08-24 14:37:27,121.089,120.828,121.348,121.046,120.785,121.306,242.384,242.033,242.74,0.032,0.036,0.034,0.033,0.035
2022-08-24 14:42:24,121.136,120.934,121.326,121.094,120.891,121.285,242.444,242.068,242.689,0.033,0.035,0.033,0.033,0.036
2022-08-24 14:47:25,121.081,120.804,121.398,121.038,120.762,121.356,242.373,241.953,242.917,0.034,0.036,0.034,0.032,0.035
2022-08-24 14:52:26,121.299,121.172,121.447,121.256,121.127,121.404,242.797,242.595,242.997,0.034,0.035,0.034,0.032,0.036
2022-08-24 14:57:27,121.273,121.12,121.43,121.23,121.077,121.388,242.758,242.477,243.042,0.033,0.036,0.033,0.032,0.036
2022-08-24 15:02:24,121.132,120.785,121.384,121.09,120.743,121.343,242.459,241.891,242.964,0.033,0.036,0.033,0.032,0.036
2022-08-24 15:07:26,120.69,120.316,120.993,120.648,120.273,120.951,241.511,240.943,241.989,0.033,0.036,0.034,0.032,0.035
2022-08-24 15:12:27,120.375,120.212,120.62,120.332,120.17,120.577,240.885,240.645,241.233,0.032,0.036,0.033,0.032,0.035
2022-08-24 15:17:28,120.332,120.193,120.513,120.291,120.15,120.471,240.817,240.546,240.988,0.034,0.035,0.033,0.032,0.035
2022-08-24 15:22:25,120.376,120.1,120.499,120.335,120.057,120.456,240.896,240.548,241.076,0.033,0.034,0.032,0.032,0.035
2022-08-24 15:27:26,120.213,119.993,120.486,120.171,119.951,120.443,240.576,240.204,241.02,0.034,0.035,0.033,0.032,0.035
2022-08-24 15:32:27,120.351,120.207,120.504,120.309,120.165,120.463,240.851,240.63,241.07,0.033,0.034,0.033,0.032,0.035
2022-08-24 15:37:28,120.354,120.159,120.577,120.312,120.117,120.533,240.872,240.36,241.184,0.033,0.036,0.033,0.032,0.035
2022-08-24 15:42:25,120.366,120.172,120.582,120.324,120.131,120.54,240.884,240.504,241.22,0.033,0.035,0.033,0.032,0.035
2022-08-24 15:47:26,120.498,120.206,120.617,120.456,120.165,120.573,241.148,240.582,241.343,0.032,0.035,0.033,0.032,0.034
2022-08-24 15:52:27,120.491,120.284,120.706,120.448,120.242,120.665,241.157,240.742,241.563,0.033,0.034,0.033,0.032,0.035
2022-08-24 15:57:28,120.484,120.182,120.618,120.442,120.141,120.576,241.103,240.496,241.387,0.032,0.035,0.032,0.032,0.034
2022-08-24 16:02:25,120.326,120.121,120.511,120.284,120.08,120.469,240.81,240.493,241.141,0.033,0.034,0.033,0.032,0.035
2022-08-24 16:07:26,120.423,120.197,120.684,120.381,120.156,120.643,240.992,240.686,241.425,0.033,0.035,0.033,0.032,0.034
2022-08-24 16:12:27,120.308,120.167,120.469,120.266,120.126,120.427,240.756,240.543,240.944,0.032,0.034,0.033,0.032,0.035
2022-08-24 16:17:28,120.424,120.15,120.623,120.382,120.108,120.581,241.006,240.645,241.296,0.033,0.035,0.033,0.032,0.035
2022-08-24 16:22:25,120.404,120.238,120.552,120.362,120.197,120.511,240.977,240.806,241.144,0.033,0.034,0.032,0.032,0.034
2022-08-24 16:27:26,120.458,120.321,120.606,120.416,120.279,120.563,241.095,240.84,241.338,0.033,0.035,0.033,0.032,0.036
