time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-26 07:39:48,121.793,121.621,121.968,121.751,121.579,121.925,243.806,243.341,244.13,0.033,0.035,0.033,0.032,0.036
2022-08-26 07:44:49,121.716,121.498,121.925,121.673,121.456,121.882,243.633,243.148,244.091,0.033,0.036,0.033,0.032,0.035
2022-08-26 07:49:50,121.613,121.462,121.877,121.571,121.418,121.834,243.436,243.054,243.834,0.033,0.035,0.033,0.032,0.035
2022-08-26 07:54:51,121.662,121.41,121.925,121.62,121.367,121.882,243.509,243.077,243.979,0.033,0.035,0.032,0.032,0.035
2022-08-26 07:59:52,121.535,121.347,121.746,121.493,121.304,121.705,243.247,242.859,243.82,0.033,0.035,0.033,0.032,0.035
2022-08-26 08:04:49,121.411,121.223,121.596,121.369,121.181,121.553,243.036,242.769,243.253,0.032,0.036,0.033,0.032,0.037
2022-08-26 08:09:50,121.559,121.422,121.712,121.516,121.38,121.671,243.356,243.002,243.62,0.034,0.036,0.033,0.032,0.035
2022-08-26 08:14:51,121.622,121.449,121.782,121.579,121.406,121.74,243.437,243.169,243.699,0.033,0.034,0.034,0.032,0.035
2022-08-26 08:19:52,121.597,121.223,121.83,121.553,121.18,121.786,243.391,242.468,243.767,0.033,0.035,0.033,0.032,0.035
2022-08-26 08:24:49,121.372,121.182,121.534,121.331,121.14,121.492,242.947,242.6,243.197,0.033,0.035,0.033,0.032,0.035
2022-08-26 08:29:50,121.359,121.155,121.63,121.317,121.114,121.588,242.931,242.557,243.405,0.033,0.035,0.034,0.032,0.036
2022-08-26 08:34:51,121.445,121.306,121.558,121.404,121.263,121.515,243.086,242.79,243.27,0.033,0.035,0.034,0.032,0.035
2022-08-26 08:39:52,121.508,121.34,121.67,121.466,121.298,121.627,243.239,242.928,243.509,0.032,0.034,0.034,0.032,0.035
2022-08-26 08:44:49,121.646,121.542,121.78,121.604,121.499,121.739,243.514,243.3,243.78,0.034,0.035,0.034,0.032,0.037
2022-08-26 08:49:50,121.699,121.55,121.843,121.656,121.507,121.801,243.632,243.397,243.823,0.034,0.035,0.033,0.032,0.036
2022-08-26 08:54:51,121.794,121.648,121.996,121.75,121.606,121.955,243.855,243.592,244.182,0.034,0.036,0.033,0.032,0.035
2022-08-26 08:59:52,121.934,121.747,122.162,121.891,121.703,122.119,244.106,243.854,244.538,0.033,0.035,0.034,0.032,0.035
2022-08-26 09:04:49,122.068,121.875,122.214,122.025,121.833,122.173,244.371,243.997,244.817,0.033,0.036,0.034,0.032,0.036
2022-08-26 09:09:50,122.121,121.908,122.308,122.078,121.866,122.264,244.463,244.128,244.761,0.034,0.035,0.033,0.032,0.035
2022-08-26 09:14:51,122.195,121.983,122.392,122.152,121.94,122.35,244.682,244.37,245.139,0.033,0.035,0.033,0.032,0.035
2022-08-26 09:19:52,121.636,120.114,122.486,121.592,120.073,122.443,243.552,240.418,245.276,0.033,0.036,0.033,0.032,0.035
2022-08-26 09:24:49,121.951,121.802,122.099,121.909,121.76,122.057,244.17,243.873,244.448,0.032,0.035,0.033,0.032,0.036
2022-08-26 09:29:50,122.052,121.846,122.224,122.008,121.802,122.181,244.356,244.069,244.659,0.033,0.035,0.033,0.032,0.036
2022-08-26 09:34:51,122.17,122.059,122.35,122.128,122.017,122.306,244.602,244.406,244.948,0.033,0.035,0.033,0.032,0.035
2022-08-26 09:39:52,122.24,121.996,122.345,122.196,121.954,122.303,244.737,244.267,244.945,0.032,0.036,0.033,0.032,0.035
2022-08-26 09:44:49,122.277,122.152,122.443,122.235,122.11,122.4,244.825,244.489,245.102,0.033,0.035,0.033,0.032,0.035
2022-08-26 09:49:50,122.236,121.02,122.724,122.194,120.977,122.682,244.734,242.252,245.692,0.033,0.036,0.034,0.032,0.035
2022-08-26 09:54:51,121.052,120.821,121.27,121.009,120.78,121.228,242.31,241.921,242.64,0.033,0.035,0.034,0.032,0.036
2022-08-26 09:59:52,120.992,120.836,121.158,120.95,120.794,121.115,242.194,242.021,242.395,0.033,0.035,0.034,0.032,0.035
2022-08-26 10:04:49,121.088,120.922,121.282,121.046,120.879,121.239,242.359,241.956,242.607,0.034,0.036,0.032,0.032,0.035
2022-08-26 10:09:50,121.349,120.231,121.997,121.308,120.19,121.954,242.903,240.773,244.085,0.034,0.035,0.033,0.033,0.036
2022-08-26 10:14:51,121.71,121.518,121.915,121.667,121.477,121.871,243.66,243.361,243.958,0.033,0.036,0.034,0.032,0.036
2022-08-26 10:19:52,121.743,121.604,121.883,121.699,121.562,121.84,243.719,243.498,243.981,0.035,0.036,0.034,0.032,0.036
2022-08-26 10:24:49,121.872,121.723,122.033,121.829,121.679,121.991,243.974,243.684,244.307,0.034,0.036,0.033,0.032,0.036
2022-08-26 10:29:50,121.882,121.702,122.026,121.839,121.659,121.983,243.996,243.726,244.258,0.034,0.036,0.033,0.032,0.035
2022-08-26 10:34:51,121.958,121.816,122.136,121.915,121.773,122.093,244.152,243.915,244.437,0.033,0.035,0.032,0.032,0.035
2022-08-26 10:39:52,121.98,121.811,122.128,121.937,121.768,122.086,244.205,243.951,244.412,0.033,0.035,0.033,0.032,0.036
2022-08-26 10:44:49,122.017,121.836,122.15,121.974,121.794,122.107,244.278,244.038,244.457,0.034,0.036,0.034,0.033,0.035
2022-08-26 10:49:50,122.017,121.875,122.198,121.975,121.833,122.155,244.274,244.095,244.498,0.033,0.036,0.034,0.032,0.035
2022-08-26 10:54:51,122.067,121.89,122.229,122.024,121.846,122.186,244.365,244.137,244.551,0.033,0.035,0.033,0.032,0.036
2022-08-26 10:59:52,122.145,121.998,122.283,122.103,121.954,122.241,244.536,244.313,244.704,0.034,0.035,0.033,0.032,0.036
2022-08-26 11:04:49,122.228,121.997,122.442,122.186,121.954,122.399,244.689,244.317,245.033,0.034,0.035,0.033,0.032,0.035
2022-08-26 11:09:50,121.971,120.94,122.616,121.928,120.9,122.573,244.173,242.207,245.424,0.034,0.035,0.035,0.032,0.036
2022-08-26 11:14:50,121.168,121.032,121.375,121.126,120.99,121.333,242.562,242.307,242.88,0.034,0.035,0.033,0.032,0.036
2022-08-26 11:19:51,121.212,121.046,121.334,121.169,121.003,121.29,242.602,242.262,242.87,0.034,0.035,0.034,0.033,0.036
2022-08-26 11:24:49,121.238,121.094,121.369,121.195,121.052,121.327,242.644,242.408,242.839,0.034,0.035,0.034,0.033,0.035
2022-08-26 11:29:50,121.246,121.129,121.383,121.203,121.086,121.34,242.696,242.49,242.935,0.034,0.035,0.034,0.033,0.036
2022-08-26 11:34:51,121.31,121.205,121.435,121.267,121.162,121.393,242.786,242.627,243.028,0.033,0.035,0.035,0.033,0.038
2022-08-26 11:39:52,121.339,121.235,121.463,121.296,121.191,121.421,242.846,242.68,243.099,0.034,0.036,0.034,0.033,0.036
2022-08-26 11:44:49,121.312,121.013,121.5,121.269,120.97,121.457,242.792,242.129,243.065,0.033,0.035,0.035,0.033,0.036
2022-08-26 11:49:50,121.33,121.076,121.564,121.288,121.035,121.522,242.88,242.146,243.224,0.035,0.036,0.034,0.032,0.036
2022-08-26 11:54:51,121.434,121.207,121.588,121.392,121.165,121.545,243.02,242.712,243.232,0.033,0.036,0.034,0.033,0.036
2022-08-26 11:59:52,121.382,121.23,121.551,121.34,121.187,121.507,242.973,242.715,243.231,0.033,0.035,0.034,0.033,0.036
2022-08-26 12:04:49,121.561,121.394,121.787,121.519,121.353,121.745,243.364,242.959,243.658,0.034,0.036,0.034,0.032,0.036
2022-08-26 12:09:50,121.644,121.529,121.809,121.602,121.486,121.767,243.534,243.373,243.703,0.034,0.036,0.034,0.032,0.036
2022-08-26 12:14:51,121.673,121.546,121.792,121.632,121.505,121.751,243.55,243.376,243.75,0.033,0.035,0.035,0.033,0.037
2022-08-26 12:19:52,121.654,121.528,121.904,121.612,121.484,121.861,243.546,243.255,243.991,0.033,0.036,0.033,0.032,0.035
2022-08-26 12:24:48,121.814,121.626,122.034,121.772,121.584,121.991,243.852,243.557,244.164,0.034,0.035,0.034,0.033,0.035
2022-08-26 12:29:49,121.825,121.625,121.946,121.783,121.581,121.903,243.898,243.65,244.118,0.035,0.035,0.034,0.032,0.037
2022-08-26 12:34:50,121.753,121.595,121.916,121.711,121.553,121.874,243.735,243.43,244.09,0.032,0.036,0.033,0.033,0.036
2022-08-26 12:39:51,121.785,121.636,121.903,121.743,121.596,121.861,243.809,243.594,244.014,0.034,0.036,0.034,0.032,0.036
2022-08-26 12:44:52,121.793,121.631,121.959,121.751,121.589,121.917,243.821,243.588,244.016,0.034,0.036,0.034,0.032,0.035
2022-08-26 12:49:49,121.879,121.715,122.038,121.838,121.674,121.995,243.982,243.781,244.142,0.033,0.035,0.033,0.033,0.036
2022-08-26 12:54:50,121.968,121.824,122.125,121.926,121.782,122.081,244.171,243.802,244.366,0.033,0.036,0.033,0.033,0.035
2022-08-26 12:59:51,122.019,121.907,122.174,121.977,121.865,122.132,244.306,244.102,244.468,0.033,0.036,0.034,0.033,0.037
2022-08-26 13:04:52,122.078,121.751,122.252,122.036,121.71,122.209,244.397,243.819,244.629,0.033,0.037,0.035,0.033,0.036
2022-08-26 13:09:49,121.775,121.688,121.915,121.734,121.646,121.873,243.809,243.554,244.02,0.034,0.035,0.034,0.033,0.035
2022-08-26 13:14:50,121.822,121.587,122.021,121.78,121.547,121.978,243.889,243.558,244.211,0.034,0.036,0.034,0.032,0.038
2022-08-26 13:19:51,121.643,121.484,121.788,121.601,121.443,121.745,243.517,243.331,243.747,0.034,0.036,0.034,0.032,0.036
2022-08-26 13:24:52,121.697,121.534,121.814,121.653,121.491,121.772,243.621,243.411,243.771,0.034,0.035,0.033,0.032,0.036
2022-08-26 13:29:49,121.681,121.471,121.807,121.639,121.429,121.764,243.53,243.234,243.752,0.034,0.035,0.034,0.033,0.035
2022-08-26 13:34:50,121.574,121.363,121.776,121.53,121.32,121.734,243.346,243.025,243.674,0.034,0.036,0.035,0.033,0.035
2022-08-26 13:39:51,121.537,121.372,121.725,121.495,121.329,121.682,243.329,243.099,243.501,0.034,0.035,0.034,0.032,0.035
2022-08-26 13:44:52,121.576,121.433,121.677,121.533,121.391,121.636,243.303,243.161,243.495,0.034,0.035,0.033,0.032,0.036
2022-08-26 13:49:49,121.445,121.254,121.634,121.403,121.213,121.593,243.109,242.845,243.369,0.034,0.037,0.034,0.032,0.036
2022-08-26 13:54:50,121.468,121.246,121.737,121.426,121.204,121.695,243.191,242.811,243.646,0.034,0.036,0.033,0.033,0.036
2022-08-26 13:59:51,121.627,121.446,121.793,121.585,121.403,121.751,243.489,243.204,243.714,0.033,0.035,0.033,0.032,0.035
2022-08-26 14:04:52,121.627,121.43,121.772,121.585,121.387,121.729,243.458,243.23,243.7,0.035,0.035,0.034,0.033,0.035
2022-08-26 14:09:49,121.453,121.109,121.605,121.412,121.067,121.565,243.116,242.632,243.381,0.033,0.035,0.034,0.033,0.036
2022-08-26 14:14:50,121.473,121.233,121.651,121.431,121.191,121.608,243.158,242.847,243.392,0.033,0.036,0.034,0.033,0.036
2022-08-26 14:19:51,121.454,121.3,121.605,121.412,121.259,121.561,243.115,242.903,243.315,0.034,0.036,0.034,0.033,0.036
2022-08-26 14:24:52,121.371,121.13,121.534,121.329,121.09,121.492,242.944,242.603,243.216,0.033,0.037,0.033,0.032,0.035
2022-08-26 14:29:49,121.462,121.315,121.591,121.42,121.273,121.548,243.132,242.906,243.349,0.033,0.037,0.034,0.032,0.037
2022-08-26 14:34:50,121.401,121.249,121.547,121.36,121.206,121.506,243.014,242.693,243.293,0.033,0.036,0.034,0.033,0.036
2022-08-26 14:39:51,121.535,121.332,121.697,121.493,121.289,121.655,243.308,242.914,243.522,0.035,0.035,0.034,0.032,0.035
2022-08-26 14:44:52,121.646,121.489,121.772,121.605,121.447,121.73,243.504,243.184,243.705,0.033,0.036,0.034,0.033,0.036
2022-08-26 14:49:49,121.857,121.627,122.022,121.815,121.585,121.98,243.945,243.535,244.212,0.034,0.036,0.034,0.032,0.035
2022-08-26 14:54:50,121.867,121.763,122.005,121.825,121.721,121.962,244.004,243.799,244.228,0.033,0.036,0.033,0.032,0.036
2022-08-26 14:59:51,121.799,121.517,121.967,121.757,121.474,121.924,243.81,243.399,244.057,0.033,0.035,0.033,0.032,0.036
2022-08-26 15:04:52,121.394,121.042,121.786,121.353,121,121.744,242.983,242.454,243.871,0.033,0.036,0.033,0.032,0.036
2022-08-26 15:09:49,121.015,120.896,121.232,120.974,120.855,121.19,242.213,241.886,242.521,0.032,0.035,0.033,0.032,0.037
2022-08-26 15:14:50,120.931,120.721,121.1,120.889,120.681,121.058,242.046,241.686,242.288,0.033,0.035,0.033,0.032,0.036
2022-08-26 15:19:51,120.893,120.733,121.103,120.852,120.691,121.061,241.942,241.745,242.222,0.033,0.035,0.034,0.032,0.035
2022-08-26 15:24:52,120.878,120.739,120.977,120.836,120.699,120.936,241.928,241.735,242.097,0.033,0.034,0.033,0.032,0.038
2022-08-26 15:29:49,120.932,120.748,121.124,120.891,120.707,121.083,242.054,241.682,242.434,0.033,0.037,0.033,0.032,0.035
2022-08-26 15:34:50,120.915,120.689,121.062,120.873,120.649,121.021,241.985,241.658,242.207,0.033,0.035,0.033,0.032,0.035
2022-08-26 15:39:51,120.829,120.672,120.966,120.787,120.632,120.925,241.83,241.559,241.976,0.034,0.035,0.033,0.032,0.035
2022-08-26 15:44:52,120.802,120.52,120.98,120.762,120.479,120.938,241.759,241.33,241.997,0.033,0.035,0.034,0.032,0.036
2022-08-26 15:49:49,120.721,120.52,120.864,120.679,120.48,120.824,241.595,241.34,241.868,0.032,0.035,0.034,0.032,0.035
2022-08-26 15:54:50,120.891,120.632,121.04,120.849,120.59,120.999,241.974,241.57,242.146,0.034,0.037,0.033,0.032,0.034
2022-08-26 15:59:51,120.935,120.764,121.084,120.894,120.722,121.043,242.037,241.803,242.235,0.033,0.035,0.034,0.032,0.035
2022-08-26 16:04:52,120.704,120.509,120.992,120.663,120.469,120.951,241.584,241.297,242.131,0.033,0.035,0.033,0.032,0.035
2022-08-26 16:09:49,120.717,120.529,120.934,120.675,120.487,120.894,241.594,241.171,241.89,0.032,0.035,0.034,0.032,0.035
2022-08-26 16:14:50,120.752,120.455,120.984,120.711,120.414,120.944,241.68,241.262,242.069,0.032,0.035,0.034,0.032,0.036
2022-08-26 16:19:51,120.841,120.59,121.078,120.8,120.549,121.037,241.814,241.448,242.189,0.033,0.035,0.033,0.032,0.036
2022-08-26 16:24:53,120.921,120.796,121.087,120.88,120.756,121.047,242.036,241.77,242.316,0.033,0.034,0.033,0.032,0.036
2022-08-26 16:29:50,120.879,120.686,121.112,120.838,120.642,121.071,241.928,241.753,242.192,0.033,0.035,0.034,0.032,0.035
