time,Real (W),Reactive (VAR),Power Factor
2022-08-25 05:51:06,0,0,0
2022-08-25 05:56:02,0,0,0
2022-08-25 06:01:03,0,0,0
2022-08-25 06:06:04,0,0,0
2022-08-25 06:11:06,0,0,0
2022-08-25 06:16:03,0,0,0
2022-08-25 06:21:04,0,0,0
2022-08-25 06:26:05,0,0,0
2022-08-25 06:31:06,0,0,0
2022-08-25 06:36:03,0,0,0
2022-08-25 06:41:04,0,0,0
2022-08-25 06:46:05,0,0,0
2022-08-25 06:51:06,0,0,0
2022-08-25 06:56:03,0,0,0
2022-08-25 07:01:04,0,0,0
2022-08-25 07:06:05,0,0,0
2022-08-25 07:11:06,0,0,0
2022-08-25 07:16:03,0,0,0
2022-08-25 07:21:02,0,0,0
2022-08-25 07:26:03,0,0,0
2022-08-25 07:31:05,0,0,0
2022-08-25 07:36:02,0,0,0
2022-08-25 07:41:03,0,0,0
2022-08-25 07:46:04,0,0,0
2022-08-25 07:51:05,0,0,0
2022-08-25 07:56:02,0,0,0
2022-08-25 08:01:03,0,0,0
2022-08-25 08:06:04,0,0,0
2022-08-25 08:11:05,0,0,0
2022-08-25 08:16:02,0,0,0
2022-08-25 08:21:03,0,0,0
2022-08-25 08:26:04,0,0,0
2022-08-25 08:31:05,0,0,0
2022-08-25 08:36:06,0,0,0
2022-08-25 08:41:03,0,0,0
2022-08-25 08:46:04,0,0,0
2022-08-25 08:51:05,0,0,0
2022-08-25 08:56:06,0,0,0
2022-08-25 09:01:03,0,0,0
2022-08-25 09:06:04,0,0,0
2022-08-25 09:11:05,0,0,0
2022-08-25 09:16:06,0,0,0
2022-08-25 09:21:03,0,0,0
2022-08-25 09:26:04,0,0,0
2022-08-25 09:31:05,0,0,0
2022-08-25 09:36:06,0,0,0
2022-08-25 09:41:03,0,0,0
2022-08-25 09:46:04,0,0,0
2022-08-25 09:51:05,0,0,0
2022-08-25 09:56:06,0,0,0
2022-08-25 10:01:03,0,0,0
2022-08-25 10:06:04,0,0,0
2022-08-25 10:11:05,0,0,0
2022-08-25 10:16:06,0,0,0
2022-08-25 10:21:03,0,0,0
2022-08-25 10:26:04,0,0,0
2022-08-25 10:31:05,0,0,0
2022-08-25 10:36:06,0,0,0
2022-08-25 10:41:03,0,0,0
2022-08-25 10:46:04,0,0,0
2022-08-25 10:51:05,0,0,0
2022-08-25 10:56:06,0,0,0
2022-08-25 11:01:03,0,0,0
2022-08-25 11:06:04,0,0,0
2022-08-25 11:11:05,0,0,0
2022-08-25 11:16:06,0,0,0
2022-08-25 11:21:03,0,0,0
2022-08-25 11:26:04,0,0,0
2022-08-25 11:31:05,0,0,0
2022-08-25 11:36:06,0,0,0
2022-08-25 11:41:03,0,0,0
2022-08-25 11:46:04,0,0,0
2022-08-25 11:51:05,0,0,0
2022-08-25 11:56:06,0,0,0
2022-08-25 12:01:03,0,0,0
2022-08-25 12:06:04,0,0,0
2022-08-25 12:11:05,0,0,0
2022-08-25 12:16:06,0,0,0
2022-08-25 12:21:03,0,0,0
2022-08-25 12:26:04,0,0,0
2022-08-25 12:31:05,0,0,0
2022-08-25 12:36:06,0,0,0
2022-08-25 12:41:03,0,0,0
2022-08-25 12:46:04,0,0,0
2022-08-25 12:51:05,0,0,0
2022-08-25 12:56:06,0,0,0
2022-08-25 13:01:03,0,0,0
2022-08-25 13:06:03,0,0,0
2022-08-25 13:11:05,0,0,0
2022-08-25 13:16:06,0,0,0
2022-08-25 13:21:03,0,0,0
2022-08-25 13:26:04,0,0,0
2022-08-25 13:31:05,0,0,0
2022-08-25 13:36:06,0,0,0
2022-08-25 13:41:03,0,0,0
2022-08-25 13:46:04,0,0,0
2022-08-25 13:51:05,0,0,0
2022-08-25 13:56:06,0,0,0
2022-08-25 14:01:03,0,0,0
2022-08-25 14:06:04,0,0,0
2022-08-25 14:11:05,0,0,0
2022-08-25 14:16:06,0,0,0
2022-08-25 14:21:03,0,0,0
2022-08-25 14:26:04,0,0,0
2022-08-25 14:31:05,0,0,0
2022-08-25 14:36:06,0,0,0
2022-08-25 14:41:03,0,0,0
2022-08-25 14:46:04,0,0,0
2022-08-25 14:51:05,0,0,0
2022-08-25 14:56:06,0,0,0
2022-08-25 15:01:03,0,0,0
2022-08-25 15:06:04,0,0,0
2022-08-25 15:11:05,0,0,0
2022-08-25 15:16:06,0,0,0
2022-08-25 15:21:03,0,0,0
2022-08-25 15:26:04,0,0,0
2022-08-25 15:31:05,0,0,0
2022-08-25 15:36:06,0,0,0
2022-08-25 15:41:03,0,0,0
2022-08-25 15:46:04,0,0,0
2022-08-25 15:51:05,0,0,0
2022-08-25 15:56:06,0,0,0
2022-08-25 16:01:03,0,0,0
2022-08-25 16:06:04,0,0,0
2022-08-25 16:11:05,0,0,0
2022-08-25 16:16:06,0,0,0
2022-08-25 16:21:07,0,0,0
2022-08-25 16:26:04,0,0,0
2022-08-25 16:31:05,0,0,0
2022-08-25 16:36:06,0,0,0
2022-08-25 16:41:07,0,0,0
2022-08-25 16:46:04,0,0,0
2022-08-25 16:51:05,0,0,0
2022-08-25 16:56:06,0,0,0
2022-08-25 17:01:07,0,0,0
2022-08-25 17:06:04,0,0,0
2022-08-25 17:11:05,0,0,0
2022-08-25 17:16:06,0,0,0
2022-08-25 17:21:07,0,0,0
2022-08-25 17:26:04,0,0,0
2022-08-25 17:31:05,0,0,0
2022-08-25 17:36:06,0,0,0
2022-08-25 17:41:07,0,0,0
2022-08-25 17:46:04,0,0,0
2022-08-25 17:51:04,0,0,0
2022-08-25 17:56:05,0,0,0
2022-08-25 18:01:07,0,0,0
2022-08-25 18:06:03,0,0,0
2022-08-25 18:11:04,0,0,0
2022-08-25 18:16:05,0,0,0
2022-08-25 18:21:06,0,0,0
2022-08-25 18:26:02,0,0,0
2022-08-25 18:31:04,0,0,0
2022-08-25 18:36:05,2254.74,5.55303,0.999997
2022-08-25 18:41:06,4338.55,10.6401,0.999997
2022-08-25 18:46:03,4322.18,10.775,0.999997
2022-08-25 18:51:04,1882.09,4.72987,0.999997
2022-08-25 18:56:05,0,0,0
2022-08-25 19:01:06,0,0,0
2022-08-25 19:06:03,0,0,0
2022-08-25 19:11:04,0,0,0
2022-08-25 19:16:05,0,0,0
2022-08-25 19:21:06,0,0,0
2022-08-25 19:26:03,0,0,0
2022-08-25 19:31:04,0,0,0
2022-08-25 19:36:05,0,0,0
2022-08-25 19:41:06,0,0,0
2022-08-25 19:46:03,0,0,0
2022-08-25 19:51:04,0,0,0
2022-08-25 19:56:05,0,0,0
2022-08-25 20:01:06,0,0,0
2022-08-25 20:06:03,0,0,0
2022-08-25 20:11:04,0,0,0
2022-08-25 20:16:05,0,0,0
2022-08-25 20:21:06,0,0,0
2022-08-25 20:26:03,0,0,0
2022-08-25 20:31:04,0,0,0
2022-08-25 20:36:06,0,0,0
2022-08-25 20:41:07,0,0,0
2022-08-25 20:46:04,0,0,0
2022-08-25 20:51:05,0,0,0
2022-08-25 20:56:06,0,0,0
2022-08-25 21:01:07,0,0,0
2022-08-25 21:06:04,0,0,0
2022-08-25 21:11:05,0,0,0
2022-08-25 21:16:06,0,0,0
2022-08-25 21:21:07,0,0,0
2022-08-25 21:26:04,0,0,0
2022-08-25 21:31:05,0,0,0
2022-08-25 21:36:06,0,0,0
2022-08-25 21:41:07,0,0,0
2022-08-25 21:46:04,0,0,0
2022-08-25 21:51:05,0,0,0
2022-08-25 22:02:38,0.00111544,0.296968,0.00375607
2022-08-25 22:07:39,0,0,0
2022-08-25 22:12:40,0,0,0
2022-08-25 22:17:38,0,0,0
2022-08-25 22:22:39,0,0,0
2022-08-25 22:27:40,0,0,0
2022-08-25 22:32:41,0,0,0
2022-08-25 22:37:38,0,0,0
2022-08-25 22:42:39,0,0,0
2022-08-25 22:47:40,0,0,0
2022-08-25 22:52:41,0,0,0
2022-08-25 22:57:38,0,0,0
2022-08-25 23:02:39,0,0,0
2022-08-25 23:07:40,0,0,0
2022-08-25 23:12:41,0,0,0
2022-08-25 23:17:38,0,0,0
2022-08-25 23:22:39,0,0,0
2022-08-25 23:27:40,0,0,0
2022-08-25 23:32:41,0,0,0
2022-08-25 23:37:38,0,0,0
2022-08-25 23:42:39,0,0,0
2022-08-25 23:47:40,0,0,0
2022-08-25 23:52:41,0,0,0
2022-08-25 23:59:59,0,0,0
