time,Real (W),Reactive (VAR),Power Factor
2022-08-25 16:11:05,0,-6.6696,0
2022-08-25 16:16:06,0,-6.70707,0
2022-08-25 16:21:07,0,-6.713,0
2022-08-25 16:26:04,0,-6.70887,0
2022-08-25 16:31:05,0,-6.7175,0
2022-08-25 16:36:06,0,-6.62124,0
2022-08-25 16:41:07,0,-6.57303,0
2022-08-25 16:46:04,0,-6.56246,0
2022-08-25 16:51:05,0,-6.62052,0
2022-08-25 16:56:06,0,-6.63783,0
2022-08-25 17:01:07,0,-6.65563,0
2022-08-25 17:06:04,0,-6.65998,0
2022-08-25 17:11:05,0,-6.64416,0
2022-08-25 17:16:06,0,-6.66332,0
2022-08-25 17:21:07,0,-6.65895,0
2022-08-25 17:26:04,0,-6.70972,0
2022-08-25 17:31:05,0,-6.6769,0
2022-08-25 17:36:06,0,-6.68415,0
2022-08-25 17:41:07,0,-6.68206,0
2022-08-25 17:46:04,0,-6.71856,0
2022-08-25 17:51:05,0,-6.6862,0
2022-08-25 17:56:06,0,-6.68257,0
2022-08-25 18:01:07,0,-6.64743,0
2022-08-25 18:06:04,0,-6.67338,0
2022-08-25 18:11:05,0,-6.64576,0
2022-08-25 18:16:06,0,-6.64108,0
2022-08-25 18:21:07,0,-6.65912,0
2022-08-25 18:26:04,0,-6.64711,0
2022-08-25 18:31:05,0,-6.64296,0
2022-08-25 18:36:06,0,-6.6506,0
2022-08-25 18:41:07,0,-6.58622,0
2022-08-25 18:46:04,0,-6.58515,0
2022-08-25 18:51:05,0,-6.61181,0
2022-08-25 18:56:06,0,-6.60741,0
2022-08-25 19:01:07,0,-6.59214,0
2022-08-25 19:06:04,0,-6.56105,0
2022-08-25 19:11:05,0,-6.60169,0
2022-08-25 19:16:06,0,-6.58405,0
2022-08-25 19:21:07,0,-6.60999,0
2022-08-25 19:26:04,0,-6.63772,0
2022-08-25 19:31:05,0,-6.59776,0
2022-08-25 19:36:06,0,-6.61455,0
2022-08-25 19:41:06,0,-6.61042,0
2022-08-25 19:46:04,0,-6.58612,0
2022-08-25 19:51:05,0,-6.57183,0
2022-08-25 19:56:06,0,-6.56485,0
2022-08-25 20:01:07,0,-6.56628,0
2022-08-25 20:06:04,0,-6.53085,0
2022-08-25 20:11:05,0,-6.57014,0
2022-08-25 20:16:06,0,-6.55694,0
2022-08-25 20:21:07,0,-6.65895,0
2022-08-25 20:26:04,0,-6.62469,0
2022-08-25 20:31:05,0,-6.64243,0
2022-08-25 20:36:06,0,-6.66134,0
2022-08-25 20:41:07,0,-6.64463,0
2022-08-25 20:46:04,0,-6.62609,0
2022-08-25 20:51:05,0,-6.67276,0
2022-08-25 20:56:06,0,-6.68571,0
2022-08-25 21:01:07,0,-6.70648,0
2022-08-25 21:06:04,0,-6.65488,0
2022-08-25 21:11:05,0,-6.66919,0
2022-08-25 21:16:06,0,-6.64991,0
2022-08-25 21:21:07,0,-6.68726,0
2022-08-25 21:26:04,0,-6.63201,0
2022-08-25 21:31:05,0,-6.64651,0
2022-08-25 21:36:06,0,-6.62953,0
2022-08-25 21:41:07,0,-6.62518,0
2022-08-25 21:46:04,0,-6.6217,0
2022-08-25 21:51:05,0,-6.63977,0
2022-08-25 22:02:38,0.0144632,-2.66483,0.00542736
2022-08-25 22:07:39,0,0,0
2022-08-25 22:12:40,0,0,0
2022-08-25 22:17:37,0,0,0
2022-08-25 22:22:38,0,0,0
2022-08-25 22:27:40,0,0,0
2022-08-25 22:32:41,0,0,0
2022-08-25 22:37:38,0,0,0
2022-08-25 22:42:39,0,0,0
2022-08-25 22:47:40,0,0,0
2022-08-25 22:52:41,0,0,0
2022-08-25 22:57:38,0,0,0
2022-08-25 23:02:39,0,0,0
2022-08-25 23:07:40,0,0,0
2022-08-25 23:12:41,0,0,0
2022-08-25 23:17:38,0,0,0
2022-08-25 23:22:39,0,0,0
2022-08-25 23:27:40,0,0,0
2022-08-25 23:32:41,0,0,0
2022-08-25 23:37:42,0,0,0
2022-08-25 23:42:39,0,0,0
2022-08-25 23:47:40,0,0,0
2022-08-25 23:52:41,0,0,0
2022-08-25 23:59:59,0,0,0
