time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-23 05:32:23,122.251,122.093,122.394,122.076,121.919,122.219,244.631,244.357,244.855,0.013,0.018,0.016,0.014,0.02
2022-08-23 05:37:24,121.366,120.877,122.431,121.192,120.704,122.255,242.785,241.803,244.959,0.017,0.019,0.017,0.014,0.02
2022-08-23 05:42:25,121.092,120.978,121.263,120.919,120.804,121.09,242.244,242.02,242.556,0.014,0.018,0.016,0.015,0.02
2022-08-23 05:47:26,121.219,121.105,121.41,121.046,120.934,121.236,242.506,242.294,242.813,0.014,0.019,0.016,0.015,0.02
2022-08-23 05:52:22,121.35,121.21,121.501,121.177,121.035,121.327,242.807,242.547,243.064,0.015,0.019,0.016,0.015,0.02
2022-08-23 05:57:24,121.417,120.999,121.615,121.243,120.826,121.441,242.898,242.045,243.157,0.014,0.019,0.017,0.015,0.019
2022-08-23 06:02:25,120.994,120.783,121.191,120.821,120.61,121.019,242.056,241.692,242.39,0.014,0.018,0.017,0.015,0.019
2022-08-23 06:07:26,121.05,120.761,121.219,120.876,120.587,121.045,242.106,241.557,242.572,0.015,0.018,0.017,0.014,0.021
2022-08-23 06:12:23,120.961,120.813,121.106,120.787,120.639,120.931,241.934,241.636,242.213,0.015,0.018,0.017,0.014,0.02
2022-08-23 06:17:24,121.056,120.907,121.203,120.881,120.734,121.028,242.164,241.995,242.342,0.014,0.02,0.016,0.015,0.019
2022-08-23 06:22:25,120.985,120.819,121.143,120.811,120.645,120.968,241.991,241.727,242.243,0.016,0.019,0.016,0.014,0.02
2022-08-23 06:27:26,121.003,120.857,121.186,120.829,120.682,121.012,242.076,241.823,242.262,0.016,0.017,0.016,0.014,0.02
2022-08-23 06:32:23,120.951,120.718,121.173,120.777,120.544,120.997,241.95,241.574,242.304,0.015,0.018,0.016,0.014,0.02
2022-08-23 06:37:24,120.875,120.717,121.052,120.7,120.543,120.879,241.796,241.552,242.092,0.014,0.019,0.016,0.014,0.021
2022-08-23 06:42:24,121.035,120.9,121.147,120.86,120.726,120.972,242.053,241.799,242.265,0.015,0.019,0.016,0.015,0.021
2022-08-23 06:47:25,121.025,120.877,121.23,120.85,120.703,121.053,242.089,241.832,242.396,0.017,0.019,0.015,0.014,0.02
2022-08-23 06:52:22,121.101,120.948,121.224,120.926,120.772,121.048,242.209,241.967,242.457,0.015,0.018,0.017,0.015,0.02
2022-08-23 06:57:23,121.14,120.96,121.286,120.965,120.785,121.109,242.342,242.139,242.583,0.014,0.018,0.016,0.014,0.019
2022-08-23 07:02:24,121.264,121.069,121.407,121.087,120.893,121.231,242.595,242.086,242.824,0.015,0.019,0.016,0.014,0.021
2022-08-23 07:07:25,121.345,121.21,121.515,121.169,121.035,121.338,242.783,242.595,242.944,0.015,0.018,0.017,0.015,0.019
2022-08-23 07:12:22,121.394,121.229,121.568,121.218,121.052,121.392,242.861,242.663,243.077,0.016,0.019,0.016,0.015,0.021
2022-08-23 07:17:23,121.474,121.312,121.675,121.297,121.136,121.499,243.012,242.768,243.217,0.017,0.02,0.016,0.015,0.02
2022-08-23 07:22:24,121.542,121.309,121.775,121.365,121.132,121.598,243.142,242.799,243.453,0.017,0.018,0.016,0.014,0.019
2022-08-23 07:27:25,121.373,121.17,121.519,121.196,120.995,121.342,242.78,242.414,243.045,0.015,0.018,0.016,0.015,0.02
2022-08-23 07:32:26,121.336,121.188,121.459,121.159,121.013,121.281,242.707,242.493,242.971,0.015,0.018,0.017,0.015,0.02
2022-08-23 07:37:23,121.441,121.311,121.621,121.264,121.135,121.444,242.94,242.744,243.225,0.015,0.02,0.017,0.015,0.02
2022-08-23 07:42:24,121.464,121.238,121.613,121.287,121.061,121.435,242.981,242.517,243.239,0.015,0.02,0.016,0.014,0.02
2022-08-23 07:47:25,120.961,120.763,121.328,120.785,120.586,121.152,241.949,241.614,242.829,0.015,0.019,0.016,0.014,0.019
2022-08-23 07:52:22,120.888,120.753,121.031,120.712,120.576,120.853,241.816,241.636,242.016,0.014,0.018,0.015,0.015,0.02
2022-08-23 07:57:24,120.956,120.749,121.253,120.778,120.572,121.076,241.975,241.564,242.382,0.014,0.018,0.018,0.015,0.019
2022-08-23 08:02:25,120.967,120.724,121.174,120.791,120.548,120.997,241.984,241.628,242.253,0.015,0.02,0.017,0.015,0.019
2022-08-23 08:07:26,120.941,120.778,121.074,120.765,120.602,120.899,241.918,241.752,242.081,0.016,0.017,0.015,0.014,0.021
2022-08-23 08:12:23,120.964,120.596,121.241,120.788,120.421,121.064,241.967,241.242,242.33,0.015,0.02,0.016,0.015,0.019
2022-08-23 08:17:24,121.1,120.367,122.11,120.923,120.191,121.931,242.255,240.785,244.27,0.014,0.02,0.018,0.015,0.02
2022-08-23 08:22:24,121.942,121.815,122.125,121.765,121.637,121.946,243.969,243.733,244.293,0.013,0.018,0.016,0.014,0.02
2022-08-23 08:27:25,122.042,121.836,122.217,121.865,121.658,122.039,244.214,243.878,244.53,0.014,0.018,0.017,0.015,0.02
2022-08-23 08:32:26,122.127,122.021,122.224,121.949,121.843,122.046,244.361,244.153,244.579,0.014,0.018,0.017,0.014,0.02
2022-08-23 08:37:23,122.109,121.97,122.269,121.931,121.793,122.091,244.321,244.078,244.548,0.014,0.019,0.017,0.015,0.019
2022-08-23 08:42:24,122.265,122.153,122.405,122.086,121.974,122.227,244.601,244.315,244.838,0.015,0.02,0.017,0.015,0.019
2022-08-23 08:47:25,122.342,122.178,122.49,122.164,121.999,122.311,244.828,244.551,245.078,0.015,0.019,0.016,0.014,0.018
2022-08-23 08:52:26,122.512,122.371,122.611,122.333,122.193,122.432,245.138,244.952,245.308,0.015,0.019,0.017,0.015,0.02
2022-08-23 08:57:23,121.445,121.033,122.605,121.268,120.857,122.427,242.937,242.189,245.314,0.014,0.019,0.017,0.015,0.02
2022-08-23 09:02:24,121.369,121.091,121.579,121.193,120.915,121.402,242.812,242.33,243.202,0.014,0.02,0.016,0.015,0.02
2022-08-23 09:07:25,121.45,121.309,121.575,121.274,121.134,121.397,242.973,242.73,243.205,0.016,0.018,0.017,0.015,0.02
2022-08-23 09:12:26,121.454,121.305,121.663,121.278,121.129,121.485,242.992,242.71,243.398,0.015,0.019,0.017,0.014,0.019
2022-08-23 09:17:23,121.635,121.487,121.759,121.458,121.311,121.582,243.347,243.056,243.551,0.016,0.018,0.017,0.015,0.022
2022-08-23 09:22:24,121.719,121.608,121.818,121.542,121.431,121.641,243.519,243.354,243.696,0.016,0.019,0.016,0.015,0.021
2022-08-23 09:27:25,121.836,121.664,121.965,121.658,121.486,121.787,243.776,243.386,244.042,0.016,0.019,0.016,0.015,0.022
2022-08-23 09:32:26,121.415,121.174,122.033,121.238,120.998,121.857,242.888,242.378,244.148,0.014,0.019,0.017,0.015,0.02
2022-08-23 09:37:23,121.428,121.282,121.583,121.251,121.105,121.406,242.937,242.689,243.212,0.015,0.019,0.016,0.015,0.02
2022-08-23 09:42:24,121.488,121.339,121.642,121.312,121.163,121.465,243.043,242.75,243.348,0.015,0.019,0.016,0.015,0.02
2022-08-23 09:47:25,121.571,121.44,121.668,121.396,121.263,121.492,243.219,242.959,243.388,0.014,0.02,0.019,0.015,0.02
2022-08-23 09:52:26,121.581,121.45,121.752,121.406,121.274,121.576,243.25,243.063,243.487,0.014,0.018,0.017,0.015,0.02
2022-08-23 09:57:23,121.5,121.276,121.74,121.325,121.1,121.563,243.066,242.729,243.422,0.015,0.022,0.016,0.015,0.02
2022-08-23 10:02:24,121.558,121.366,121.764,121.382,121.189,121.588,243.217,242.84,243.573,0.015,0.018,0.017,0.015,0.022
2022-08-23 10:07:25,121.365,121.023,121.72,121.189,120.846,121.544,242.777,242.121,243.476,0.017,0.018,0.016,0.015,0.02
2022-08-23 10:12:26,121.332,121.135,121.46,121.156,120.96,121.282,242.691,242.428,243.007,0.016,0.02,0.019,0.015,0.022
2022-08-23 10:17:23,121.411,121.28,121.591,121.236,121.104,121.415,242.898,242.704,243.101,0.014,0.018,0.018,0.015,0.02
2022-08-23 10:22:24,121.497,121.286,121.618,121.322,121.112,121.441,243.064,242.867,243.277,0.016,0.018,0.019,0.015,0.02
2022-08-23 10:27:26,121.581,121.401,121.745,121.405,121.227,121.568,243.234,242.937,243.414,0.015,0.022,0.018,0.015,0.02
2022-08-23 10:32:27,121.729,121.589,121.857,121.553,121.412,121.681,243.51,243.33,243.759,0.015,0.019,0.017,0.015,0.021
2022-08-23 10:37:23,121.718,121.516,121.864,121.542,121.341,121.689,243.556,243.223,243.803,0.015,0.019,0.018,0.015,0.023
2022-08-23 10:42:24,121.713,121.571,121.937,121.538,121.395,121.762,243.496,243.248,243.846,0.015,0.019,0.017,0.015,0.019
2022-08-23 10:47:25,121.974,121.758,122.16,121.798,121.582,121.983,244.081,243.679,244.32,0.015,0.018,0.017,0.015,0.019
2022-08-23 10:52:26,122.109,121.989,122.24,121.933,121.813,122.064,244.316,244.062,244.557,0.016,0.022,0.017,0.015,0.022
2022-08-23 10:57:23,122.151,121.978,122.286,121.976,121.802,122.111,244.414,244.156,244.682,0.016,0.02,0.016,0.015,0.018
2022-08-23 11:02:24,122.246,122.134,122.33,122.07,121.957,122.155,244.605,244.376,244.756,0.014,0.018,0.019,0.015,0.021
2022-08-23 11:07:25,122.254,122.058,122.376,122.078,121.883,122.2,244.632,244.397,244.834,0.015,0.02,0.017,0.015,0.019
2022-08-23 11:12:25,122.292,122.164,122.442,122.117,121.989,122.266,244.671,244.449,244.906,0.016,0.019,0.017,0.015,0.02
2022-08-23 11:17:23,122.148,121.844,122.435,121.973,121.67,122.259,244.378,243.954,244.832,0.015,0.021,0.016,0.015,0.02
2022-08-23 11:22:24,122.023,121.913,122.14,121.847,121.738,121.964,244.184,243.996,244.345,0.015,0.022,0.016,0.015,0.02
2022-08-23 11:27:25,122.062,121.79,122.275,121.887,121.615,122.097,244.223,243.543,244.619,0.017,0.02,0.017,0.015,0.02
2022-08-23 11:32:26,121.782,121.631,121.882,121.606,121.455,121.707,243.633,243.498,243.766,0.016,0.019,0.017,0.015,0.021
2022-08-23 11:37:23,121.786,121.629,121.919,121.61,121.454,121.744,243.686,243.51,243.857,0.015,0.018,0.016,0.015,0.019
2022-08-23 11:42:24,121.911,121.738,122.04,121.735,121.562,121.865,243.907,243.721,244.111,0.015,0.019,0.017,0.015,0.02
2022-08-23 11:47:25,121.767,121.381,122.073,121.597,121.214,121.897,243.627,242.833,244.202,7.052,18.763,7.057,0.015,18.777
2022-08-23 11:52:26,121.369,121.198,121.505,121.201,121.029,121.336,242.834,242.621,243.029,18.208,18.234,18.222,18.203,18.248
2022-08-23 11:57:23,121.415,121.289,121.544,121.241,121.118,121.369,242.873,242.683,243.063,18.21,18.231,18.224,18.211,18.245
2022-08-23 12:02:24,121.626,121.232,121.967,121.442,121.057,121.78,243.34,242.602,244.054,7.551,18.214,7.556,0.016,18.228
2022-08-23 12:07:25,121.992,121.804,122.109,121.806,121.616,121.921,244.059,243.867,244.218,0.017,0.02,0.016,0.016,0.023
2022-08-23 12:12:26,122.065,121.879,122.193,121.878,121.694,122.008,244.177,243.952,244.38,0.018,0.021,0.018,0.016,0.02
2022-08-23 12:17:23,122.12,121.78,122.29,121.935,121.595,122.104,244.335,243.802,244.567,0.016,0.022,0.017,0.015,0.02
2022-08-23 12:22:24,121.949,121.754,122.103,121.765,121.57,121.919,243.971,243.696,244.097,0.015,0.019,0.018,0.016,0.021
2022-08-23 12:27:25,122.088,121.88,122.248,121.904,121.697,122.064,244.248,243.917,244.476,0.016,0.019,0.018,0.016,0.021
2022-08-23 12:32:26,122.183,122.021,122.328,122,121.838,122.145,244.445,244.244,244.605,0.015,0.018,0.017,0.015,0.021
2022-08-23 12:37:23,122.165,122.07,122.344,121.982,121.889,122.164,244.489,244.323,244.682,0.016,0.019,0.017,0.015,0.02
2022-08-23 12:42:24,122.268,122.111,122.418,122.085,121.927,122.237,244.64,244.443,244.902,0.017,0.021,0.019,0.015,0.02
2022-08-23 12:47:25,122.27,122.079,122.413,122.088,121.899,122.232,244.59,244.29,244.792,0.016,0.019,0.016,0.015,0.02
2022-08-23 12:52:26,122.158,122.028,122.305,121.978,121.847,122.124,244.476,244.319,244.636,0.017,0.02,0.016,0.015,0.019
2022-08-23 12:57:23,122.239,122.079,122.4,122.06,121.899,122.22,244.538,244.262,244.778,0.016,0.019,0.018,0.015,0.02
2022-08-23 13:02:24,122.25,122.031,122.412,122.069,121.85,122.232,244.6,244.344,244.833,0.015,0.019,0.016,0.015,0.022
2022-08-23 13:07:25,122.208,122.057,122.37,122.029,121.877,122.19,244.536,244.268,244.756,0.017,0.019,0.017,0.015,0.022
2022-08-23 13:12:26,122.27,122.125,122.368,122.09,121.947,122.187,244.613,244.448,244.758,0.016,0.02,0.017,0.015,0.021
2022-08-23 13:17:23,122.231,122.079,122.371,122.052,121.901,122.193,244.614,244.356,244.77,0.017,0.019,0.017,0.015,0.021
2022-08-23 13:22:24,122.299,122.143,122.387,122.12,121.964,122.207,244.685,244.457,244.834,0.016,0.02,0.017,0.015,0.021
2022-08-23 13:27:25,122.318,122.203,122.448,122.141,122.025,122.271,244.764,244.585,244.922,0.017,0.02,0.016,0.015,0.021
2022-08-23 13:32:26,122.282,122.166,122.401,122.105,121.989,122.223,244.7,244.529,244.874,0.016,0.019,0.018,0.015,0.022
2022-08-23 13:37:23,122.303,122.135,122.431,122.125,121.957,122.254,244.725,244.451,244.916,0.017,0.02,0.017,0.015,0.02
2022-08-23 13:42:24,122.349,122.24,122.462,122.171,122.062,122.285,244.818,244.622,244.96,0.014,0.02,0.016,0.015,0.025
2022-08-23 13:47:25,122.267,122.15,122.421,122.091,121.974,122.245,244.644,244.345,244.853,0.017,0.019,0.017,0.015,0.021
2022-08-23 13:52:26,122.232,122.107,122.398,122.055,121.929,122.22,244.536,244.34,244.804,0.016,0.018,0.017,0.015,0.02
2022-08-23 13:57:23,122.253,122.101,122.375,122.076,121.925,122.197,244.671,244.432,244.856,0.015,0.019,0.017,0.015,0.022
2022-08-23 14:02:24,122.215,122.08,122.324,122.038,121.904,122.147,244.524,244.322,244.699,0.014,0.018,0.019,0.015,0.021
2022-08-23 14:07:25,122.204,122.047,122.33,122.027,121.871,122.153,244.48,244.216,244.667,0.016,0.021,0.018,0.015,0.021
2022-08-23 14:12:26,122.107,121.968,122.228,121.929,121.793,122.051,244.316,243.864,244.552,0.017,0.019,0.016,0.015,0.018
2022-08-23 14:17:23,122.141,121.937,122.248,121.965,121.762,122.071,244.406,243.906,244.615,0.016,0.018,0.016,0.015,0.02
2022-08-23 14:22:24,121.868,121.719,122.01,121.693,121.544,121.834,243.839,243.619,244.079,0.017,0.019,0.016,0.015,0.021
2022-08-23 14:27:25,121.853,121.739,121.957,121.677,121.564,121.779,243.795,243.642,243.961,0.017,0.019,0.017,0.015,0.019
2022-08-23 14:32:26,121.848,121.721,121.963,121.672,121.545,121.786,243.756,243.604,243.932,0.016,0.019,0.018,0.015,0.019
2022-08-23 14:37:23,121.797,121.587,122.064,121.621,121.411,121.888,243.719,243.378,244.155,0.015,0.019,0.017,0.015,0.02
2022-08-23 14:42:24,121.933,121.783,122.062,121.757,121.607,121.886,243.958,243.743,244.152,0.015,0.02,0.017,0.015,0.022
2022-08-23 14:47:25,121.975,121.735,122.277,121.799,121.559,122.101,244.065,243.634,244.602,0.016,0.018,0.017,0.015,0.021
2022-08-23 14:52:26,122.24,122.075,122.36,122.063,121.898,122.184,244.537,244.302,244.717,0.016,0.019,0.017,0.015,0.02
2022-08-23 14:57:23,122.244,122.131,122.362,122.067,121.953,122.185,244.593,244.371,244.801,0.016,0.019,0.017,0.015,0.021
2022-08-23 15:02:24,122.069,121.791,122.299,121.893,121.615,122.124,244.238,243.792,244.734,0.015,0.018,0.016,0.015,0.02
2022-08-23 15:07:25,121.576,121.306,121.856,121.401,121.131,121.68,243.209,242.836,243.852,0.015,0.017,0.016,0.015,0.021
2022-08-23 15:12:26,121.366,121.138,121.535,121.191,120.962,121.359,242.768,242.471,243.023,0.014,0.02,0.017,0.015,0.021
2022-08-23 15:17:23,121.379,121.191,121.557,121.205,121.018,121.382,242.82,242.567,243.039,0.015,0.021,0.016,0.015,0.02
2022-08-23 15:22:24,121.381,121.172,121.528,121.206,120.998,121.353,242.845,242.562,243.061,0.016,0.019,0.018,0.015,0.02
2022-08-23 15:27:25,121.387,121.197,121.593,121.213,121.022,121.418,242.843,242.629,243.179,0.015,0.017,0.017,0.015,0.02
2022-08-23 15:32:26,121.344,121.154,121.555,121.169,120.979,121.38,242.71,242.357,243.039,0.016,0.019,0.017,0.015,0.019
2022-08-23 15:37:23,121.221,121.072,121.402,121.047,120.898,121.226,242.526,242.295,242.719,0.015,0.018,0.016,0.014,0.023
2022-08-23 15:42:24,121.251,121.102,121.392,121.076,120.927,121.216,242.553,242.374,242.741,0.015,0.018,0.016,0.014,0.021
2022-08-23 15:47:25,121.243,121.054,121.487,121.068,120.879,121.312,242.541,242.26,242.839,0.015,0.018,0.017,0.014,0.019
2022-08-23 15:52:26,121.25,121.078,121.4,121.076,120.904,121.226,242.569,242.275,242.897,0.015,0.018,0.016,0.014,0.019
2022-08-23 15:57:23,121.306,121.13,121.484,121.131,120.955,121.308,242.675,242.458,242.921,0.015,0.017,0.015,0.014,0.021
2022-08-23 16:02:24,121.247,120.926,121.47,121.072,120.751,121.294,242.54,241.892,242.925,0.014,0.018,0.016,0.015,0.02
2022-08-23 16:07:25,121.078,120.866,121.295,120.904,120.691,121.123,242.212,241.847,242.546,0.015,0.017,0.017,0.015,0.02
2022-08-23 16:12:26,121.243,121.037,121.403,121.069,120.863,121.227,242.547,242.223,242.858,0.015,0.019,0.016,0.014,0.02
2022-08-23 16:17:26,121.23,121.038,121.365,121.056,120.864,121.189,242.492,242.125,242.701,0.014,0.018,0.016,0.015,0.022
2022-08-23 16:22:23,121.13,120.896,121.314,120.956,120.723,121.14,242.334,241.92,242.651,0.014,0.021,0.015,0.014,0.019
2022-08-23 16:27:24,121.202,121.008,121.356,121.028,120.835,121.182,242.448,242.171,242.681,0.014,0.019,0.016,0.014,0.022
